SA1_MAINCODE_2011,CED_CODE_2021,CED_NAME_2021,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
10104102612,116,Gilmore,1,Good,Good,0
10104102613,116,Gilmore,1,Good,Good,0
10104102614,116,Gilmore,1,Good,Good,0
10104102615,116,Gilmore,1,Good,Good,0
10104102616,116,Gilmore,1,Good,Good,0
10104102617,116,Gilmore,1,Good,Good,0
10104102618,116,Gilmore,1,Good,Good,0
10104102619,116,Gilmore,1,Good,Good,0
10104102620,116,Gilmore,1,Good,Good,0
10104102621,116,Gilmore,1,Good,Good,0
10104102622,116,Gilmore,1,Good,Good,0
10104102623,116,Gilmore,1,Good,Good,0
10104102701,113,Eden-Monaro,1,Good,Good,0
10104102702,113,Eden-Monaro,1,Good,Good,0
10104102703,113,Eden-Monaro,1,Good,Good,0
10104102704,113,Eden-Monaro,1,Good,Good,0
10104102705,113,Eden-Monaro,1,Good,Good,0
10104102706,113,Eden-Monaro,1,Good,Good,0
10104102707,113,Eden-Monaro,1,Good,Good,0
10104102708,113,Eden-Monaro,1,Good,Good,0
10104102709,113,Eden-Monaro,1,Good,Good,0
10104102710,113,Eden-Monaro,1,Good,Good,0
10104102711,113,Eden-Monaro,1,Good,Good,0
10104102712,113,Eden-Monaro,1,Good,Good,0
10104102713,113,Eden-Monaro,1,Good,Good,0
10104102714,113,Eden-Monaro,1,Good,Good,0
10104102715,113,Eden-Monaro,1,Good,Good,0
10104102716,113,Eden-Monaro,1,Good,Good,0
10104102717,113,Eden-Monaro,1,Good,Good,0
10104102718,113,Eden-Monaro,1,Good,Good,0
10104102719,113,Eden-Monaro,1,Good,Good,0
10104102720,113,Eden-Monaro,1,Good,Good,0
10104102721,113,Eden-Monaro,1,Good,Good,0
10104102722,113,Eden-Monaro,1,Good,Good,0
10104102723,113,Eden-Monaro,1,Good,Good,0
10104102724,113,Eden-Monaro,1,Good,Good,0
10104102725,113,Eden-Monaro,1,Good,Good,0
10104102726,113,Eden-Monaro,1,Good,Good,0
10104102727,113,Eden-Monaro,1,Good,Good,0
10104102728,113,Eden-Monaro,1,Good,Good,0
10104102729,113,Eden-Monaro,1,Good,Good,0
10201102801,140,Robertson,1,Good,Good,0
10201102802,140,Robertson,1,Good,Good,0
10201102803,140,Robertson,1,Good,Good,0
10201102804,140,Robertson,1,Good,Good,0
10201102805,140,Robertson,1,Good,Good,0
10201102806,140,Robertson,1,Good,Good,0
10201102807,140,Robertson,1,Good,Good,0
10201102808,140,Robertson,1,Good,Good,0
10201102809,140,Robertson,1,Good,Good,0
10201102810,140,Robertson,1,Good,Good,0
10201102811,140,Robertson,1,Good,Good,0
10201102812,140,Robertson,1,Good,Good,0
10201102813,140,Robertson,1,Good,Good,0
10201102814,140,Robertson,1,Good,Good,0
10201102815,140,Robertson,1,Good,Good,0
10201102816,140,Robertson,1,Good,Good,0
10201102817,140,Robertson,1,Good,Good,0
10201102818,140,Robertson,1,Good,Good,0
10201102901,140,Robertson,1,Good,Good,0
10201102902,140,Robertson,1,Good,Good,0
10201102903,140,Robertson,1,Good,Good,0
10201102904,140,Robertson,1,Good,Good,0
10201102905,140,Robertson,1,Good,Good,0
10201102906,140,Robertson,1,Good,Good,0
10201102907,140,Robertson,1,Good,Good,0
10201102908,140,Robertson,1,Good,Good,0
10201102909,140,Robertson,1,Good,Good,0
10201102910,140,Robertson,1,Good,Good,0
10201102911,140,Robertson,1,Good,Good,0
10201102912,140,Robertson,1,Good,Good,0
10201102913,140,Robertson,1,Good,Good,0
10201102914,140,Robertson,1,Good,Good,0
10201102915,140,Robertson,1,Good,Good,0
10201102916,140,Robertson,1,Good,Good,0
10201102917,140,Robertson,1,Good,Good,0
10201102918,140,Robertson,1,Good,Good,0
10201102919,140,Robertson,1,Good,Good,0
10201102920,140,Robertson,1,Good,Good,0
10201102921,140,Robertson,1,Good,Good,0
10201102922,140,Robertson,1,Good,Good,0
10201102923,140,Robertson,1,Good,Good,0
10201102924,140,Robertson,1,Good,Good,0
10201102925,140,Robertson,1,Good,Good,0
10201102926,140,Robertson,1,Good,Good,0
10201102927,140,Robertson,1,Good,Good,0
10201102928,140,Robertson,1,Good,Good,0
10201103001,140,Robertson,1,Good,Good,0
10201103002,140,Robertson,1,Good,Good,0
10201103003,140,Robertson,1,Good,Good,0
10201103004,140,Robertson,1,Good,Good,0
10201103005,140,Robertson,1,Good,Good,0
10201103006,140,Robertson,1,Good,Good,0
10201103007,112,Dobell,1,Good,Good,0
10201103008,140,Robertson,1,Good,Good,0
10201103009,140,Robertson,1,Good,Good,0
10201103010,140,Robertson,1,Good,Good,0
10201103011,140,Robertson,1,Good,Good,0
10201103012,140,Robertson,1,Good,Good,0
10201103101,140,Robertson,1,Good,Good,0
10201103102,140,Robertson,1,Good,Good,0
10201103103,140,Robertson,1,Good,Good,0
10201103104,140,Robertson,1,Good,Good,0
10201103105,140,Robertson,1,Good,Good,0
10201103106,140,Robertson,1,Good,Good,0
10201103107,140,Robertson,1,Good,Good,0
10201103108,140,Robertson,1,Good,Good,0
10201103109,140,Robertson,1,Good,Good,0
10201103110,140,Robertson,1,Good,Good,0
10201103111,140,Robertson,1,Good,Good,0
10201103112,112,Dobell,1,Good,Good,0
10201103113,112,Dobell,1,Good,Good,0
10201103114,112,Dobell,1,Good,Good,0
10201103115,140,Robertson,0.0747753,Good,Good,0
10201103115,112,Dobell,0.9252247,Good,Good,0
10201103116,140,Robertson,1,Good,Good,0
10201103117,140,Robertson,1,Good,Good,0
10201103118,112,Dobell,1,Good,Good,0
10201103119,112,Dobell,0.2342115,Good,Good,0
10201103119,140,Robertson,0.7657885,Good,Good,0
10201103120,140,Robertson,1,Good,Good,0
10201103121,140,Robertson,1,Good,Good,0
10201103122,140,Robertson,1,Good,Good,0
10201103123,140,Robertson,1,Good,Good,0
10201103124,140,Robertson,1,Good,Good,0
10201103125,140,Robertson,1,Good,Good,0
10201103126,140,Robertson,1,Good,Good,0
10201103127,140,Robertson,1,Good,Good,0
10201103128,140,Robertson,1,Good,Good,0
10201103129,140,Robertson,1,Good,Good,0
10201103130,140,Robertson,1,Good,Good,0
10201103131,140,Robertson,1,Good,Good,0
10201103132,140,Robertson,1,Good,Good,0
10201103133,140,Robertson,1,Good,Good,0
10201103134,140,Robertson,1,Good,Good,0
10201103135,140,Robertson,1,Good,Good,0
10201103136,140,Robertson,1,Good,Good,0
10201103137,140,Robertson,1,Good,Good,0
10201103138,140,Robertson,1,Good,Good,0
10201103201,140,Robertson,1,Good,Good,0
10201103202,140,Robertson,1,Good,Good,0
10201103203,140,Robertson,1,Good,Good,0
10201103204,140,Robertson,1,Good,Good,0
10201103205,140,Robertson,1,Good,Good,0
10201103206,140,Robertson,1,Good,Good,0
10201103207,140,Robertson,1,Good,Good,0
10201103208,140,Robertson,1,Good,Good,0
10201103209,140,Robertson,1,Good,Good,0
10201103210,140,Robertson,1,Good,Good,0
10201103211,140,Robertson,1,Good,Good,0
10201103212,140,Robertson,1,Good,Good,0
10201103213,140,Robertson,1,Good,Good,0
10201103214,140,Robertson,1,Good,Good,0
10201103215,140,Robertson,1,Good,Good,0
10201103216,140,Robertson,1,Good,Good,0
10201103217,140,Robertson,1,Good,Good,0
10201103218,140,Robertson,1,Good,Good,0
10201103219,140,Robertson,1,Good,Good,0
10201103220,140,Robertson,1,Good,Good,0
10201103221,140,Robertson,1,Good,Good,0
10201103222,140,Robertson,1,Good,Good,0
10201103223,140,Robertson,1,Good,Good,0
10201103224,140,Robertson,1,Good,Good,0
10201103225,140,Robertson,1,Good,Good,0
10201103226,140,Robertson,1,Good,Good,0
10201103227,140,Robertson,1,Good,Good,0
10201103228,140,Robertson,1,Good,Good,0
10201103229,140,Robertson,1,Good,Good,0
10201103230,140,Robertson,1,Good,Good,0
10201103231,140,Robertson,1,Good,Good,0
10201103232,140,Robertson,1,Good,Good,0
10201103233,140,Robertson,1,Good,Good,0
10201103234,140,Robertson,1,Good,Good,0
10201103235,140,Robertson,1,Good,Good,0
10201103236,140,Robertson,1,Good,Good,0
10201103237,140,Robertson,1,Good,Good,0
10201103238,140,Robertson,1,Good,Good,0
10201103239,140,Robertson,1,Good,Good,0
10201103240,140,Robertson,1,Good,Good,0
10201103241,140,Robertson,1,Good,Good,0
10201103242,140,Robertson,1,Good,Good,0
10201103243,140,Robertson,1,Good,Good,0
10201103244,140,Robertson,1,Good,Good,0
10201103301,140,Robertson,1,Good,Good,0
10201103302,140,Robertson,1,Good,Good,0
10201103303,140,Robertson,1,Good,Good,0
10201103304,140,Robertson,1,Good,Good,0
10201103305,140,Robertson,1,Good,Good,0
10201103306,140,Robertson,1,Good,Good,0
10201103307,140,Robertson,1,Good,Good,0
10201103308,140,Robertson,1,Good,Good,0
10201103309,140,Robertson,1,Good,Good,0
10201103310,140,Robertson,1,Good,Good,0
10201103311,140,Robertson,1,Good,Good,0
10201103312,140,Robertson,1,Good,Good,0
10201103313,140,Robertson,1,Good,Good,0
10201103314,140,Robertson,1,Good,Good,0
10201103315,140,Robertson,1,Good,Good,0
10201103316,140,Robertson,1,Good,Good,0
10201103317,140,Robertson,1,Good,Good,0
10201103318,140,Robertson,1,Good,Good,0
10201103319,140,Robertson,1,Good,Good,0
10201103320,140,Robertson,1,Good,Good,0
10201103401,140,Robertson,1,Good,Good,0
10201103402,140,Robertson,1,Good,Good,0
10201103403,140,Robertson,1,Good,Good,0
10201103404,140,Robertson,1,Good,Good,0
10201103405,140,Robertson,1,Good,Good,0
10201103406,140,Robertson,1,Good,Good,0
10201103407,140,Robertson,1,Good,Good,0
10201103408,140,Robertson,1,Good,Good,0
10201103409,140,Robertson,1,Good,Good,0
10201103410,140,Robertson,1,Good,Good,0
10201103411,140,Robertson,1,Good,Good,0
10201103412,140,Robertson,1,Good,Good,0
10201103413,140,Robertson,1,Good,Good,0
10201103414,140,Robertson,1,Good,Good,0
10201103415,140,Robertson,1,Good,Good,0
10201103416,140,Robertson,1,Good,Good,0
10201103417,140,Robertson,1,Good,Good,0
10201103418,140,Robertson,1,Good,Good,0
10201103419,140,Robertson,1,Good,Good,0
10201103501,140,Robertson,1,Good,Good,0
10201103502,140,Robertson,1,Good,Good,0
10201103503,140,Robertson,1,Good,Good,0
10201103504,140,Robertson,1,Good,Good,0
10201103505,140,Robertson,1,Good,Good,0
10201103506,140,Robertson,1,Good,Good,0
10201103507,140,Robertson,1,Good,Good,0
10201103508,140,Robertson,1,Good,Good,0
10201103509,140,Robertson,1,Good,Good,0
10201103510,140,Robertson,1,Good,Good,0
10201103511,140,Robertson,1,Good,Good,0
10201103512,140,Robertson,1,Good,Good,0
10201103513,140,Robertson,1,Good,Good,0
10201103514,140,Robertson,1,Good,Good,0
10201103515,140,Robertson,1,Good,Good,0
10201103516,140,Robertson,1,Good,Good,0
10201103517,140,Robertson,1,Good,Good,0
10201103601,112,Dobell,1,Good,Good,0
10201103602,112,Dobell,1,Good,Good,0
10201103603,140,Robertson,1,Good,Good,0
10201103604,140,Robertson,1,Good,Good,0
10201103605,140,Robertson,1,Good,Good,0
10201103606,140,Robertson,1,Good,Good,0
10201103607,112,Dobell,1,Good,Good,0
10201103608,112,Dobell,1,Good,Good,0
10201103609,112,Dobell,1,Good,Good,0
10201103610,112,Dobell,1,Good,Good,0
10201103611,112,Dobell,1,Good,Good,0
10201103612,140,Robertson,1,Good,Good,0
10201103613,140,Robertson,1,Good,Good,0
10201103614,140,Robertson,1,Good,Good,0
10201103615,112,Dobell,1,Good,Good,0
10201103616,112,Dobell,1,Good,Good,0
10201103617,112,Dobell,1,Good,Good,0
10201103618,140,Robertson,1,Good,Good,0
10201103619,112,Dobell,1,Good,Good,0
10201103620,112,Dobell,1,Good,Good,0
10201103621,112,Dobell,1,Good,Good,0
10201103622,112,Dobell,1,Good,Good,0
10201103701,140,Robertson,1,Good,Good,0
10201103702,140,Robertson,1,Good,Good,0
10201103703,140,Robertson,1,Good,Good,0
10201103704,140,Robertson,1,Good,Good,0
10201103705,140,Robertson,1,Good,Good,0
10201103706,140,Robertson,1,Good,Good,0
10201103707,140,Robertson,1,Good,Good,0
10201103708,140,Robertson,1,Good,Good,0
10201103709,140,Robertson,1,Good,Good,0
10201103710,140,Robertson,1,Good,Good,0
10201103711,140,Robertson,1,Good,Good,0
10201103712,140,Robertson,1,Good,Good,0
10201103713,140,Robertson,1,Good,Good,0
10201103714,140,Robertson,1,Good,Good,0
10201103801,140,Robertson,1,Good,Good,0
10201103802,140,Robertson,1,Good,Good,0
10201103803,140,Robertson,1,Good,Good,0
10201103804,140,Robertson,1,Good,Good,0
10201103805,140,Robertson,1,Good,Good,0
10201103806,140,Robertson,1,Good,Good,0
10201103807,140,Robertson,1,Good,Good,0
10201103808,140,Robertson,1,Good,Good,0
10201103809,140,Robertson,1,Good,Good,0
10201103810,140,Robertson,1,Good,Good,0
10201103811,140,Robertson,1,Good,Good,0
10201103812,140,Robertson,1,Good,Good,0
10201103813,140,Robertson,1,Good,Good,0
10201103814,140,Robertson,1,Good,Good,0
10201103815,140,Robertson,1,Good,Good,0
10201103816,140,Robertson,1,Good,Good,0
10201103817,140,Robertson,1,Good,Good,0
10201103901,140,Robertson,1,Good,Good,0
10201103902,140,Robertson,1,Good,Good,0
10201103903,140,Robertson,1,Good,Good,0
10201103904,140,Robertson,1,Good,Good,0
10201103905,140,Robertson,1,Good,Good,0
10201103906,140,Robertson,1,Good,Good,0
10201103907,140,Robertson,1,Good,Good,0
10201103908,140,Robertson,1,Good,Good,0
10201103909,140,Robertson,1,Good,Good,0
10201103910,140,Robertson,1,Good,Good,0
10201103911,140,Robertson,1,Good,Good,0
10201103912,140,Robertson,1,Good,Good,0
10201103913,140,Robertson,1,Good,Good,0
10201103914,140,Robertson,1,Good,Good,0
10201103915,140,Robertson,1,Good,Good,0
10201103916,140,Robertson,1,Good,Good,0
10201103917,140,Robertson,1,Good,Good,0
10201103918,140,Robertson,1,Good,Good,0
10201103919,140,Robertson,1,Good,Good,0
10201103920,140,Robertson,1,Good,Good,0
10201103921,140,Robertson,1,Good,Good,0
10201103922,140,Robertson,1,Good,Good,0
10201103923,140,Robertson,1,Good,Good,0
10201103924,140,Robertson,1,Good,Good,0
10201103925,140,Robertson,1,Good,Good,0
10201103926,140,Robertson,1,Good,Good,0
10201103927,140,Robertson,1,Good,Good,0
10201104001,140,Robertson,1,Good,Good,0
10201104002,140,Robertson,1,Good,Good,0
10201104003,140,Robertson,1,Good,Good,0
10201104004,140,Robertson,1,Good,Good,0
10201104005,140,Robertson,1,Good,Good,0
10201104006,140,Robertson,1,Good,Good,0
10201104007,140,Robertson,1,Good,Good,0
10201104008,140,Robertson,1,Good,Good,0
10201104009,140,Robertson,1,Good,Good,0
10201104010,140,Robertson,1,Good,Good,0
10201104011,140,Robertson,1,Good,Good,0
10201104012,140,Robertson,1,Good,Good,0
10201104013,140,Robertson,1,Good,Good,0
10201104014,140,Robertson,1,Good,Good,0
10201104015,140,Robertson,1,Good,Good,0
10201104016,140,Robertson,1,Good,Good,0
10201104017,140,Robertson,1,Good,Good,0
10201104018,140,Robertson,1,Good,Good,0
10201104019,140,Robertson,1,Good,Good,0
10201104020,140,Robertson,1,Good,Good,0
10201104021,140,Robertson,1,Good,Good,0
10201104022,140,Robertson,1,Good,Good,0
10201104023,140,Robertson,1,Good,Good,0
10201104024,140,Robertson,1,Good,Good,0
10201104025,140,Robertson,1,Good,Good,0
10201104026,140,Robertson,1,Good,Good,0
10201104027,140,Robertson,1,Good,Good,0
10201104028,140,Robertson,1,Good,Good,0
10201104029,140,Robertson,1,Good,Good,0
10201104030,140,Robertson,1,Good,Good,0
10201104031,140,Robertson,1,Good,Good,0
10201104032,140,Robertson,1,Good,Good,0
10201104033,140,Robertson,1,Good,Good,0
10201104034,140,Robertson,1,Good,Good,0
10201104035,140,Robertson,1,Good,Good,0
10201104036,140,Robertson,1,Good,Good,0
10201104037,140,Robertson,1,Good,Good,0
10201104038,140,Robertson,1,Good,Good,0
10201104039,140,Robertson,1,Good,Good,0
10201104040,140,Robertson,1,Good,Good,0
10201104041,140,Robertson,1,Good,Good,0
10201104042,140,Robertson,1,Good,Good,0
10201104043,140,Robertson,1,Good,Good,0
10201104044,140,Robertson,1,Good,Good,0
10201104045,140,Robertson,1,Good,Good,0
10201104046,140,Robertson,1,Good,Good,0
10201104047,140,Robertson,1,Good,Good,0
10201104048,140,Robertson,1,Good,Good,0
10201104049,140,Robertson,1,Good,Good,0
10201104050,140,Robertson,1,Good,Good,0
10201104051,140,Robertson,1,Good,Good,0
10201104052,140,Robertson,1,Good,Good,0
10201104053,140,Robertson,1,Good,Good,0
10201104054,140,Robertson,1,Good,Good,0
10201104055,140,Robertson,1,Good,Good,0
10201104056,140,Robertson,1,Good,Good,0
10201104057,140,Robertson,1,Good,Good,0
10201104058,140,Robertson,1,Good,Good,0
10201104101,112,Dobell,1,Good,Good,0
10201104102,112,Dobell,1,Good,Good,0
10201104103,112,Dobell,1,Good,Good,0
10201104104,112,Dobell,1,Good,Good,0
10201104105,112,Dobell,1,Good,Good,0
10201104106,112,Dobell,1,Good,Good,0
10201104107,112,Dobell,1,Good,Good,0
10201104108,140,Robertson,0.19992,Good,Good,0
10201104108,112,Dobell,0.80008,Good,Good,0
10201104109,140,Robertson,1,Good,Good,0
10201104110,140,Robertson,1,Good,Good,0
10201104111,140,Robertson,1,Good,Good,0
10201104112,140,Robertson,1,Good,Good,0
10201104113,140,Robertson,0.2869779,Good,Good,0
10201104113,112,Dobell,0.7130221,Good,Good,0
10201104114,140,Robertson,1,Good,Good,0
10201104115,140,Robertson,1,Good,Good,0
10201104116,140,Robertson,1,Good,Good,0
10201104117,140,Robertson,1,Good,Good,0
10201104118,112,Dobell,1,Good,Good,0
10201104119,112,Dobell,1,Good,Good,0
10201104120,112,Dobell,1,Good,Good,0
10201104121,112,Dobell,1,Good,Good,0
10201104122,112,Dobell,1,Good,Good,0
10201104123,112,Dobell,1,Good,Good,0
10201104124,112,Dobell,1,Good,Good,0
10201104125,112,Dobell,1,Good,Good,0
10201104201,140,Robertson,1,Good,Good,0
10201104202,140,Robertson,1,Good,Good,0
10201104203,140,Robertson,1,Good,Good,0
10201104204,140,Robertson,1,Good,Good,0
10201104205,140,Robertson,1,Good,Good,0
10201104206,140,Robertson,1,Good,Good,0
10201104207,140,Robertson,1,Good,Good,0
10201104208,140,Robertson,1,Good,Good,0
10201104209,140,Robertson,1,Good,Good,0
10201104210,140,Robertson,1,Good,Good,0
10201104211,140,Robertson,1,Good,Good,0
10201104212,140,Robertson,1,Good,Good,0
10201104213,140,Robertson,1,Good,Good,0
10201104214,140,Robertson,1,Good,Good,0
10201104215,140,Robertson,1,Good,Good,0
10201104216,140,Robertson,1,Good,Good,0
10201104217,140,Robertson,1,Good,Good,0
10201104218,140,Robertson,1,Good,Good,0
10201104219,140,Robertson,1,Good,Good,0
10201104220,140,Robertson,1,Good,Good,0
10201104221,140,Robertson,1,Good,Good,0
10201104222,140,Robertson,1,Good,Good,0
10201104223,140,Robertson,1,Good,Good,0
10201104224,140,Robertson,1,Good,Good,0
10201104225,140,Robertson,1,Good,Good,0
10201104226,140,Robertson,1,Good,Good,0
10201104227,140,Robertson,1,Good,Good,0
10201104228,140,Robertson,1,Good,Good,0
10201104229,140,Robertson,1,Good,Good,0
10201104230,140,Robertson,1,Good,Good,0
10201104231,140,Robertson,1,Good,Good,0
10201104232,140,Robertson,1,Good,Good,0
10201104233,140,Robertson,1,Good,Good,0
10201104301,112,Dobell,1,Good,Good,0
10201104302,112,Dobell,1,Good,Good,0
10201104303,112,Dobell,1,Good,Good,0
10201104304,112,Dobell,1,Good,Good,0
10201104305,112,Dobell,1,Good,Good,0
10201104306,112,Dobell,1,Good,Good,0
10201104307,112,Dobell,1,Good,Good,0
10201104308,112,Dobell,1,Good,Good,0
10201104309,112,Dobell,1,Good,Good,0
10201104310,112,Dobell,1,Good,Good,0
10201104311,112,Dobell,1,Good,Good,0
10201104312,112,Dobell,1,Good,Good,0
10201104313,112,Dobell,1,Good,Good,0
10201104314,112,Dobell,1,Good,Good,0
10201104315,112,Dobell,1,Good,Good,0
10201104316,112,Dobell,1,Good,Good,0
10201104317,112,Dobell,1,Good,Good,0
10201104318,112,Dobell,1,Good,Good,0
10201104319,112,Dobell,1,Good,Good,0
10201104320,112,Dobell,1,Good,Good,0
10201104321,112,Dobell,1,Good,Good,0
10201104322,112,Dobell,1,Good,Good,0
10201104323,112,Dobell,1,Good,Good,0
10201104324,112,Dobell,1,Good,Good,0
10201104325,112,Dobell,1,Good,Good,0
10201104326,112,Dobell,1,Good,Good,0
10201104327,112,Dobell,1,Good,Good,0
10201104328,112,Dobell,1,Good,Good,0
10201104329,112,Dobell,1,Good,Good,0
10201104330,112,Dobell,1,Good,Good,0
10202104401,112,Dobell,1,Good,Good,0
10202104402,112,Dobell,1,Good,Good,0
10202104403,112,Dobell,1,Good,Good,0
10202104404,112,Dobell,1,Good,Good,0
10202104405,112,Dobell,1,Good,Good,0
10202104406,112,Dobell,1,Good,Good,0
10202104407,112,Dobell,1,Good,Good,0
10202104408,112,Dobell,1,Good,Good,0
10202104409,112,Dobell,1,Good,Good,0
10202104410,112,Dobell,1,Good,Good,0
10202104411,112,Dobell,1,Good,Good,0
10202104412,112,Dobell,1,Good,Good,0
10202104413,112,Dobell,1,Good,Good,0
10202104414,112,Dobell,1,Good,Good,0
10202104415,112,Dobell,1,Good,Good,0
10202104416,112,Dobell,1,Good,Good,0
10202104417,112,Dobell,1,Good,Good,0
10202104418,112,Dobell,1,Good,Good,0
10202104419,112,Dobell,1,Good,Good,0
10202104420,112,Dobell,1,Good,Good,0
10202104421,112,Dobell,1,Good,Good,0
10202104422,112,Dobell,1,Good,Good,0
10202104423,112,Dobell,1,Good,Good,0
10202104424,112,Dobell,1,Good,Good,0
10202104425,112,Dobell,1,Good,Good,0
10202104426,112,Dobell,1,Good,Good,0
10202104427,112,Dobell,1,Good,Good,0
10202104428,112,Dobell,1,Good,Good,0
10202104429,112,Dobell,1,Good,Good,0
10202104430,112,Dobell,1,Good,Good,0
10202104431,112,Dobell,1,Good,Good,0
10202104432,112,Dobell,1,Good,Good,0
10202104433,112,Dobell,1,Good,Good,0
10202104434,112,Dobell,1,Good,Good,0
10202104435,112,Dobell,1,Good,Good,0
10202104436,112,Dobell,1,Good,Good,0
10202104437,112,Dobell,1,Good,Good,0
10202104438,112,Dobell,1,Good,Good,0
10202104439,112,Dobell,1,Good,Good,0
10202104440,112,Dobell,1,Good,Good,0
10202104441,112,Dobell,1,Good,Good,0
10202104442,112,Dobell,1,Good,Good,0
10202104443,112,Dobell,1,Good,Good,0
10202104444,112,Dobell,1,Good,Good,0
10202104445,112,Dobell,1,Good,Good,0
10202104446,112,Dobell,1,Good,Good,0
10202104447,112,Dobell,1,Good,Good,0
10202104448,112,Dobell,1,Good,Good,0
10202104449,112,Dobell,1,Good,Good,0
10202104450,112,Dobell,1,Good,Good,0
10202104451,112,Dobell,1,Good,Good,0
10202104452,112,Dobell,1,Good,Good,0
10202104453,112,Dobell,1,Good,Good,0
10202104454,112,Dobell,1,Good,Good,0
10202104455,112,Dobell,1,Good,Good,0
10202104456,112,Dobell,1,Good,Good,0
10202104457,112,Dobell,1,Good,Good,0
10202104458,112,Dobell,1,Good,Good,0
10202104459,112,Dobell,1,Good,Good,0
10202104501,112,Dobell,1,Good,Good,0
10202104502,112,Dobell,1,Good,Good,0
10202104503,112,Dobell,1,Good,Good,0
10202104504,112,Dobell,1,Good,Good,0
10202104505,141,Shortland,1,Good,Good,0
10202104506,141,Shortland,1,Good,Good,0
10202104507,141,Shortland,1,Good,Good,0
