,,"Did not attend in reference week",0,,
,,"Total",0,,
"304031092","Male","Attended in reference week",88,,
,,"Did not attend in reference week",0,,
,,"Total",88,,
,"Female","Attended in reference week",84,,
,,"Did not attend in reference week",4,,
,,"Total",87,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"304031093","Male","Attended in reference week",58,,
,,"Did not attend in reference week",0,,
,,"Total",58,,
,"Female","Attended in reference week",62,,
,,"Did not attend in reference week",0,,
,,"Total",62,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"304031094","Male","Attended in reference week",113,,
,,"Did not attend in reference week",0,,
,,"Total",116,,
,"Female","Attended in reference week",124,,
,,"Did not attend in reference week",0,,
,,"Total",124,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"304031095","Male","Attended in reference week",58,,
,,"Did not attend in reference week",0,,
,,"Total",58,,
,"Female","Attended in reference week",55,,
,,"Did not attend in reference week",0,,
,,"Total",52,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"304031096","Male","Attended in reference week",76,,
,,"Did not attend in reference week",0,,
,,"Total",76,,
,"Female","Attended in reference week",75,,
,,"Did not attend in reference week",0,,
,,"Total",75,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"304031097","Male","Attended in reference week",73,,
,,"Did not attend in reference week",0,,
,,"Total",77,,
,"Female","Attended in reference week",72,,
,,"Did not attend in reference week",0,,
,,"Total",73,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"304041098","Male","Attended in reference week",110,,
,,"Did not attend in reference week",0,,
,,"Total",108,,
,"Female","Attended in reference week",96,,
,,"Did not attend in reference week",0,,
,,"Total",96,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"304041099","Male","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"304041100","Male","Attended in reference week",83,,
,,"Did not attend in reference week",0,,
,,"Total",88,,
,"Female","Attended in reference week",73,,
,,"Did not attend in reference week",4,,
,,"Total",72,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"304041101","Male","Attended in reference week",132,,
,,"Did not attend in reference week",0,,
,,"Total",135,,
,"Female","Attended in reference week",126,,
,,"Did not attend in reference week",0,,
,,"Total",131,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"304041102","Male","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"304041103","Male","Attended in reference week",173,,
,,"Did not attend in reference week",0,,
,,"Total",174,,
,"Female","Attended in reference week",176,,
,,"Did not attend in reference week",0,,
,,"Total",178,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"304041104","Male","Attended in reference week",175,,
,,"Did not attend in reference week",3,,
,,"Total",175,,
,"Female","Attended in reference week",135,,
,,"Did not attend in reference week",0,,
,,"Total",134,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"305011105","Male","Attended in reference week",37,,
,,"Did not attend in reference week",0,,
,,"Total",37,,
,"Female","Attended in reference week",47,,
,,"Did not attend in reference week",0,,
,,"Total",47,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"305011106","Male","Attended in reference week",25,,
,,"Did not attend in reference week",0,,
,,"Total",30,,
,"Female","Attended in reference week",26,,
,,"Did not attend in reference week",0,,
,,"Total",26,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"305011107","Male","Attended in reference week",30,,
,,"Did not attend in reference week",0,,
,,"Total",30,,
,"Female","Attended in reference week",18,,
,,"Did not attend in reference week",0,,
,,"Total",18,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"305011108","Male","Attended in reference week",36,,
,,"Did not attend in reference week",0,,
,,"Total",39,,
,"Female","Attended in reference week",47,,
,,"Did not attend in reference week",0,,
,,"Total",47,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"305011109","Male","Attended in reference week",76,,
,,"Did not attend in reference week",0,,
,,"Total",76,,
,"Female","Attended in reference week",71,,
,,"Did not attend in reference week",0,,
,,"Total",71,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"305011110","Male","Attended in reference week",40,,
,,"Did not attend in reference week",0,,
,,"Total",42,,
,"Female","Attended in reference week",54,,
,,"Did not attend in reference week",0,,
,,"Total",54,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"305011111","Male","Attended in reference week",28,,
,,"Did not attend in reference week",0,,
,,"Total",25,,
,"Female","Attended in reference week",14,,
,,"Did not attend in reference week",0,,
,,"Total",14,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"305011112","Male","Attended in reference week",81,,
,,"Did not attend in reference week",0,,
,,"Total",84,,
,"Female","Attended in reference week",85,,
,,"Did not attend in reference week",0,,
,,"Total",84,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"305021113","Male","Attended in reference week",50,,
,,"Did not attend in reference week",0,,
,,"Total",50,,
,"Female","Attended in reference week",49,,
,,"Did not attend in reference week",0,,
,,"Total",49,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"305021114","Male","Attended in reference week",74,,
,,"Did not attend in reference week",0,,
,,"Total",79,,
,"Female","Attended in reference week",71,,
,,"Did not attend in reference week",0,,
,,"Total",71,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"305021115","Male","Attended in reference week",31,,
,,"Did not attend in reference week",0,,
,,"Total",31,,
,"Female","Attended in reference week",35,,
,,"Did not attend in reference week",0,,
,,"Total",35,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"305021116","Male","Attended in reference week",45,,
,,"Did not attend in reference week",0,,
,,"Total",47,,
,"Female","Attended in reference week",61,,
,,"Did not attend in reference week",3,,
,,"Total",60,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"305021117","Male","Attended in reference week",182,,
,,"Did not attend in reference week",0,,
,,"Total",182,,
,"Female","Attended in reference week",163,,
,,"Did not attend in reference week",0,,
,,"Total",166,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"305021118","Male","Attended in reference week",80,,
,,"Did not attend in reference week",0,,
,,"Total",79,,
,"Female","Attended in reference week",77,,
,,"Did not attend in reference week",0,,
,,"Total",83,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"305031119","Male","Attended in reference week",20,,
,,"Did not attend in reference week",0,,
,,"Total",20,,
,"Female","Attended in reference week",21,,
,,"Did not attend in reference week",0,,
,,"Total",21,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"305031120","Male","Attended in reference week",71,,
,,"Did not attend in reference week",0,,
,,"Total",72,,
,"Female","Attended in reference week",77,,
,,"Did not attend in reference week",5,,
,,"Total",80,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"305031121","Male","Attended in reference week",47,,
,,"Did not attend in reference week",0,,
,,"Total",54,,
,"Female","Attended in reference week",61,,
,,"Did not attend in reference week",0,,
,,"Total",61,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"305031122","Male","Attended in reference week",81,,
,,"Did not attend in reference week",0,,
,,"Total",81,,
,"Female","Attended in reference week",106,,
,,"Did not attend in reference week",0,,
,,"Total",109,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"305031123","Male","Attended in reference week",81,,
,,"Did not attend in reference week",0,,
,,"Total",83,,
,"Female","Attended in reference week",54,,
,,"Did not attend in reference week",0,,
,,"Total",52,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"305031124","Male","Attended in reference week",42,,
,,"Did not attend in reference week",0,,
,,"Total",42,,
,"Female","Attended in reference week",37,,
,,"Did not attend in reference week",0,,
,,"Total",37,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"305031125","Male","Attended in reference week",66,,
,,"Did not attend in reference week",0,,
,,"Total",70,,
,"Female","Attended in reference week",62,,
,,"Did not attend in reference week",4,,
,,"Total",67,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"305031126","Male","Attended in reference week",61,,
,,"Did not attend in reference week",0,,
,,"Total",58,,
,"Female","Attended in reference week",64,,
,,"Did not attend in reference week",0,,
,,"Total",64,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"305031127","Male","Attended in reference week",51,,
,,"Did not attend in reference week",0,,
,,"Total",51,,
,"Female","Attended in reference week",39,,
,,"Did not attend in reference week",0,,
,,"Total",38,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"305031128","Male","Attended in reference week",61,,
,,"Did not attend in reference week",3,,
,,"Total",64,,
,"Female","Attended in reference week",81,,
,,"Did not attend in reference week",0,,
,,"Total",81,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"305031129","Male","Attended in reference week",37,,
,,"Did not attend in reference week",0,,
,,"Total",37,,
,"Female","Attended in reference week",41,,
,,"Did not attend in reference week",0,,
,,"Total",41,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"305031130","Male","Attended in reference week",80,,
,,"Did not attend in reference week",0,,
,,"Total",77,,
,"Female","Attended in reference week",79,,
,,"Did not attend in reference week",3,,
,,"Total",85,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"305031131","Male","Attended in reference week",94,,
,,"Did not attend in reference week",0,,
,,"Total",98,,
,"Female","Attended in reference week",105,,
,,"Did not attend in reference week",0,,
,,"Total",105,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"305041132","Male","Attended in reference week",163,,
,,"Did not attend in reference week",0,,
,,"Total",163,,
,"Female","Attended in reference week",138,,
,,"Did not attend in reference week",3,,
,,"Total",139,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"305041133","Male","Attended in reference week",34,,
,,"Did not attend in reference week",0,,
,,"Total",34,,
,"Female","Attended in reference week",30,,
,,"Did not attend in reference week",0,,
,,"Total",30,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"305041134","Male","Attended in reference week",141,,
,,"Did not attend in reference week",3,,
,,"Total",143,,
,"Female","Attended in reference week",122,,
,,"Did not attend in reference week",0,,
,,"Total",128,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"305041135","Male","Attended in reference week",104,,
,,"Did not attend in reference week",0,,
,,"Total",107,,
,"Female","Attended in reference week",109,,
,,"Did not attend in reference week",0,,
,,"Total",114,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"305041136","Male","Attended in reference week",51,,
,,"Did not attend in reference week",3,,
,,"Total",53,,
,"Female","Attended in reference week",41,,
,,"Did not attend in reference week",0,,
,,"Total",43,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"305041137","Male","Attended in reference week",84,,
,,"Did not attend in reference week",0,,
,,"Total",84,,
,"Female","Attended in reference week",95,,
,,"Did not attend in reference week",0,,
,,"Total",98,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"306011138","Male","Attended in reference week",63,,
,,"Did not attend in reference week",0,,
,,"Total",63,,
,"Female","Attended in reference week",66,,
,,"Did not attend in reference week",0,,
,,"Total",66,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"306011139","Male","Attended in reference week",98,,
,,"Did not attend in reference week",0,,
,,"Total",98,,
,"Female","Attended in reference week",105,,
,,"Did not attend in reference week",0,,
,,"Total",104,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"306011140","Male","Attended in reference week",34,,
,,"Did not attend in reference week",0,,
,,"Total",36,,
,"Female","Attended in reference week",35,,
,,"Did not attend in reference week",0,,
,,"Total",35,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"306011141","Male","Attended in reference week",174,,
,,"Did not attend in reference week",0,,
,,"Total",173,,
,"Female","Attended in reference week",128,,
,,"Did not attend in reference week",0,,
,,"Total",128,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"306011142","Male","Attended in reference week",214,,
,,"Did not attend in reference week",0,,
,,"Total",214,,
,"Female","Attended in reference week",183,,
,,"Did not attend in reference week",0,,
,,"Total",185,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"306011143","Male","Attended in reference week",45,,
,,"Did not attend in reference week",4,,
,,"Total",48,,
,"Female","Attended in reference week",43,,
,,"Did not attend in reference week",0,,
,,"Total",43,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"306021144","Male","Attended in reference week",128,,
,,"Did not attend in reference week",0,,
,,"Total",134,,
,"Female","Attended in reference week",142,,
,,"Did not attend in reference week",0,,
,,"Total",140,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"306021145","Male","Attended in reference week",48,,
,,"Did not attend in reference week",0,,
,,"Total",50,,
,"Female","Attended in reference week",57,,
,,"Did not attend in reference week",0,,
,,"Total",55,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"306021146","Male","Attended in reference week",73,,
,,"Did not attend in reference week",5,,
,,"Total",76,,
,"Female","Attended in reference week",77,,
,,"Did not attend in reference week",0,,
,,"Total",75,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"306021147","Male","Attended in reference week",179,,
,,"Did not attend in reference week",0,,
,,"Total",176,,
,"Female","Attended in reference week",144,,
,,"Did not attend in reference week",0,,
,,"Total",143,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"306021148","Male","Attended in reference week",115,,
,,"Did not attend in reference week",0,,
,,"Total",115,,
,"Female","Attended in reference week",96,,
,,"Did not attend in reference week",0,,
,,"Total",92,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"306021149","Male","Attended in reference week",103,,
,,"Did not attend in reference week",3,,
,,"Total",108,,
,"Female","Attended in reference week",98,,
,,"Did not attend in reference week",3,,
,,"Total",101,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"306021150","Male","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"306021151","Male","Attended in reference week",66,,
,,"Did not attend in reference week",0,,
,,"Total",74,,
,"Female","Attended in reference week",52,,
,,"Did not attend in reference week",4,,
,,"Total",50,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"306021152","Male","Attended in reference week",53,,
,,"Did not attend in reference week",0,,
,,"Total",56,,
,"Female","Attended in reference week",47,,
,,"Did not attend in reference week",0,,
,,"Total",47,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"306021153","Male","Attended in reference week",115,,
,,"Did not attend in reference week",0,,
,,"Total",115,,
,"Female","Attended in reference week",116,,
,,"Did not attend in reference week",0,,
,,"Total",120,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"306021154","Male","Attended in reference week",39,,
,,"Did not attend in reference week",4,,
,,"Total",39,,
,"Female","Attended in reference week",29,,
,,"Did not attend in reference week",5,,
,,"Total",30,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"306021155","Male","Attended in reference week",69,,
,,"Did not attend in reference week",0,,
,,"Total",70,,
,"Female","Attended in reference week",61,,
,,"Did not attend in reference week",0,,
,,"Total",61,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"306021156","Male","Attended in reference week",78,,
,,"Did not attend in reference week",0,,
,,"Total",78,,
,"Female","Attended in reference week",43,,
,,"Did not attend in reference week",3,,
,,"Total",49,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"306021157","Male","Attended in reference week",45,,
,,"Did not attend in reference week",0,,
,,"Total",45,,
,"Female","Attended in reference week",49,,
,,"Did not attend in reference week",7,,
,,"Total",55,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"306031158","Male","Attended in reference week",39,,
,,"Did not attend in reference week",0,,
,,"Total",39,,
,"Female","Attended in reference week",35,,
,,"Did not attend in reference week",3,,
,,"Total",41,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"306031159","Male","Attended in reference week",73,,
,,"Did not attend in reference week",0,,
,,"Total",73,,
,"Female","Attended in reference week",77,,
,,"Did not attend in reference week",0,,
,,"Total",77,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"306031160","Male","Attended in reference week",75,,
,,"Did not attend in reference week",0,,
,,"Total",76,,
,"Female","Attended in reference week",56,,
,,"Did not attend in reference week",0,,
,,"Total",56,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"306031161","Male","Attended in reference week",104,,
,,"Did not attend in reference week",0,,
,,"Total",109,,
,"Female","Attended in reference week",81,,
,,"Did not attend in reference week",5,,
,,"Total",79,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"306031162","Male","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"306031163","Male","Attended in reference week",30,,
,,"Did not attend in reference week",0,,
,,"Total",30,,
,"Female","Attended in reference week",42,,
,,"Did not attend in reference week",0,,
,,"Total",42,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"306041164","Male","Attended in reference week",50,,
,,"Did not attend in reference week",0,,
,,"Total",53,,
,"Female","Attended in reference week",54,,
,,"Did not attend in reference week",0,,
,,"Total",54,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"306041165","Male","Attended in reference week",44,,
,,"Did not attend in reference week",0,,
,,"Total",44,,
,"Female","Attended in reference week",46,,
,,"Did not attend in reference week",0,,
,,"Total",46,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"306051166","Male","Attended in reference week",89,,
,,"Did not attend in reference week",0,,
,,"Total",89,,
,"Female","Attended in reference week",102,,
,,"Did not attend in reference week",3,,
,,"Total",105,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"306051167","Male","Attended in reference week",31,,
,,"Did not attend in reference week",0,,
,,"Total",31,,
,"Female","Attended in reference week",34,,
,,"Did not attend in reference week",0,,
,,"Total",36,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"306051168","Male","Attended in reference week",34,,
,,"Did not attend in reference week",0,,
,,"Total",34,,
,"Female","Attended in reference week",34,,
,,"Did not attend in reference week",0,,
,,"Total",35,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"306051169","Male","Attended in reference week",58,,
,,"Did not attend in reference week",0,,
,,"Total",60,,
,"Female","Attended in reference week",40,,
,,"Did not attend in reference week",4,,
,,"Total",44,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"306051170","Male","Attended in reference week",110,,
,,"Did not attend in reference week",9,,
,,"Total",125,,
,"Female","Attended in reference week",87,,
,,"Did not attend in reference week",5,,
,,"Total",93,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"307011171","Male","Attended in reference week",33,,
,,"Did not attend in reference week",0,,
,,"Total",38,,
,"Female","Attended in reference week",56,,
,,"Did not attend in reference week",5,,
,,"Total",55,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"307011172","Male","Attended in reference week",80,,
,,"Did not attend in reference week",0,,
,,"Total",84,,
,"Female","Attended in reference week",70,,
,,"Did not attend in reference week",9,,
,,"Total",79,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"307011173","Male","Attended in reference week",97,,
,,"Did not attend in reference week",5,,
,,"Total",97,,
,"Female","Attended in reference week",69,,
,,"Did not attend in reference week",0,,
,,"Total",76,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"307011174","Male","Attended in reference week",36,,
,,"Did not attend in reference week",8,,
,,"Total",39,,
,"Female","Attended in reference week",49,,
,,"Did not attend in reference week",3,,
,,"Total",51,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"307011175","Male","Attended in reference week",29,,
,,"Did not attend in reference week",4,,
,,"Total",35,,
,"Female","Attended in reference week",50,,
,,"Did not attend in reference week",7,,
,,"Total",55,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"307011176","Male","Attended in reference week",83,,
,,"Did not attend in reference week",3,,
,,"Total",86,,
,"Female","Attended in reference week",74,,
,,"Did not attend in reference week",3,,
,,"Total",76,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"307011177","Male","Attended in reference week",56,,
,,"Did not attend in reference week",0,,
,,"Total",54,,
,"Female","Attended in reference week",45,,
,,"Did not attend in reference week",0,,
,,"Total",45,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"307011178","Male","Attended in reference week",29,,
,,"Did not attend in reference week",0,,
,,"Total",29,,
,"Female","Attended in reference week",29,,
,,"Did not attend in reference week",0,,
,,"Total",29,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"307021179","Male","Attended in reference week",73,,
,,"Did not attend in reference week",5,,
,,"Total",76,,
,"Female","Attended in reference week",72,,
,,"Did not attend in reference week",3,,
,,"Total",73,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"307021180","Male","Attended in reference week",51,,
,,"Did not attend in reference week",0,,
,,"Total",54,,
,"Female","Attended in reference week",82,,
,,"Did not attend in reference week",7,,
,,"Total",88,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"307021181","Male","Attended in reference week",34,,
,,"Did not attend in reference week",3,,
,,"Total",34,,
,"Female","Attended in reference week",19,,
,,"Did not attend in reference week",0,,
,,"Total",19,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"307021182","Male","Attended in reference week",53,,
,,"Did not attend in reference week",0,,
,,"Total",56,,
,"Female","Attended in reference week",55,,
,,"Did not attend in reference week",0,,
,,"Total",60,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"307021183","Male","Attended in reference week",183,,
,,"Did not attend in reference week",5,,
,,"Total",188,,
,"Female","Attended in reference week",172,,
,,"Did not attend in reference week",3,,
,,"Total",179,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"307031184","Male","Attended in reference week",44,,
,,"Did not attend in reference week",4,,
,,"Total",49,,
,"Female","Attended in reference week",33,,
,,"Did not attend in reference week",0,,
,,"Total",39,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"307031185","Male","Attended in reference week",27,,
,,"Did not attend in reference week",0,,
,,"Total",29,,
,"Female","Attended in reference week",29,,
,,"Did not attend in reference week",0,,
,,"Total",29,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"307031186","Male","Attended in reference week",34,,
,,"Did not attend in reference week",0,,
,,"Total",35,,
,"Female","Attended in reference week",35,,
,,"Did not attend in reference week",0,,
,,"Total",36,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"307031187","Male","Attended in reference week",35,,
,,"Did not attend in reference week",0,,
,,"Total",41,,
,"Female","Attended in reference week",41,,
,,"Did not attend in reference week",0,,
,,"Total",41,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"307031188","Male","Attended in reference week",34,,
,,"Did not attend in reference week",0,,
,,"Total",31,,
,"Female","Attended in reference week",41,,
,,"Did not attend in reference week",4,,
,,"Total",41,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"307031189","Male","Attended in reference week",160,,
,,"Did not attend in reference week",3,,
,,"Total",164,,
,"Female","Attended in reference week",111,,
,,"Did not attend in reference week",0,,
,,"Total",112,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"308011190","Male","Attended in reference week",79,,
,,"Did not attend in reference week",5,,
,,"Total",82,,
,"Female","Attended in reference week",73,,
,,"Did not attend in reference week",0,,
,,"Total",72,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"308011191","Male","Attended in reference week",70,,
,,"Did not attend in reference week",0,,
,,"Total",70,,
,"Female","Attended in reference week",65,,
,,"Did not attend in reference week",3,,
,,"Total",69,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"308011192","Male","Attended in reference week",161,,
,,"Did not attend in reference week",6,,
,,"Total",165,,
,"Female","Attended in reference week",190,,
