SA2_CODE_2021,SA2_NAME_2021,RA_CODE_2016,RA_NAME_2016,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
113021262,Tumut Surrounds,12,Outer Regional Australia,0.4579571,Acceptable,Good,0
113031263,Cootamundra,11,Inner Regional Australia,0.9492657,Good,Good,0
113031263,Cootamundra,12,Outer Regional Australia,0.0507343,Acceptable,Good,0
113031264,Gundagai,11,Inner Regional Australia,0.8329618,Good,Good,0
113031264,Gundagai,12,Outer Regional Australia,0.1670382,Acceptable,Good,0
113031265,Junee,11,Inner Regional Australia,0.8922468,Good,Good,0
113031265,Junee,12,Outer Regional Australia,0.1077532,Acceptable,Good,0
113031266,Temora,12,Outer Regional Australia,1,Acceptable,Good,0
113031267,Wagga Wagga - East,11,Inner Regional Australia,1,Good,Good,0
113031268,Wagga Wagga - North,11,Inner Regional Australia,1,Good,Good,0
113031269,Wagga Wagga - South,11,Inner Regional Australia,1,Good,Good,0
113031270,Wagga Wagga - West,11,Inner Regional Australia,1,Good,Good,0
113031271,Wagga Wagga Surrounds,11,Inner Regional Australia,0.7630977,Good,Good,0
113031271,Wagga Wagga Surrounds,12,Outer Regional Australia,0.2369023,Acceptable,Good,0
114011272,Berry - Kangaroo Valley,11,Inner Regional Australia,1,Good,Good,0
114011273,Callala Bay - Currarong,11,Inner Regional Australia,1,Good,Good,0
114011274,Culburra Beach,11,Inner Regional Australia,1,Good,Good,0
114011275,Ettrema - Sassafras - Budawang,11,Inner Regional Australia,1,Good,Good,0
114011276,Huskisson - Vincentia,11,Inner Regional Australia,1,Good,Good,0
114011277,North Nowra - Bomaderry,11,Inner Regional Australia,1,Good,Good,0
114011278,Nowra,11,Inner Regional Australia,1,Good,Good,0
114011279,St Georges Basin - Erowal Bay,11,Inner Regional Australia,1,Good,Good,0
114011280,Sussex Inlet - Berrara,11,Inner Regional Australia,1,Good,Good,0
114011281,Tomerong - Wandandian - Woollamia,11,Inner Regional Australia,1,Good,Good,0
114011282,Ulladulla,11,Inner Regional Australia,1,Good,Good,0
114011283,Ulladulla Surrounds,11,Inner Regional Australia,0.9499706,Good,Good,0
114011283,Ulladulla Surrounds,12,Outer Regional Australia,0.0500294,Acceptable,Good,0
114021284,Bowral,11,Inner Regional Australia,1,Good,Good,0
114021285,Hill Top - Colo Vale,11,Inner Regional Australia,1,Good,Good,0
114021286,Mittagong,11,Inner Regional Australia,1,Good,Good,0
114021287,Moss Vale - Berrima,11,Inner Regional Australia,1,Good,Good,0
114021288,Robertson - Fitzroy Falls,11,Inner Regional Australia,1,Good,Good,0
114021289,Southern Highlands,11,Inner Regional Australia,1,Good,Good,0
115011290,Baulkham Hills - East,10,Major Cities of Australia,1,Good,Good,0
115011291,Baulkham Hills (West) - Bella Vista,10,Major Cities of Australia,1,Good,Good,0
115011294,Glenhaven,10,Major Cities of Australia,1,Good,Good,0
115011296,West Pennant Hills,10,Major Cities of Australia,1,Good,Good,0
115011553,Castle Hill - Central,10,Major Cities of Australia,1,Good,Good,0
115011554,Castle Hill - East,10,Major Cities of Australia,1,Good,Good,0
115011555,Castle Hill - North,10,Major Cities of Australia,1,Good,Good,0
115011556,Castle Hill - South,10,Major Cities of Australia,1,Good,Good,0
115011557,Castle Hill - West,10,Major Cities of Australia,1,Good,Good,0
115011558,Cherrybrook,10,Major Cities of Australia,1,Good,Good,0
115011621,Kellyville - East,10,Major Cities of Australia,1,Good,Good,0
115011622,Kellyville - West,10,Major Cities of Australia,1,Good,Good,0
115021297,Dural - Kenthurst - Wisemans Ferry,10,Major Cities of Australia,0.6243333,Good,Good,0
115021297,Dural - Kenthurst - Wisemans Ferry,11,Inner Regional Australia,0.3756667,Good,Good,0
115021298,Galston - Laughtondale,10,Major Cities of Australia,0.5882692,Good,Good,0
115021298,Galston - Laughtondale,11,Inner Regional Australia,0.4117308,Good,Good,0
115031299,Bilpin - Colo - St Albans,11,Inner Regional Australia,0.8812612,Good,Good,0
115031299,Bilpin - Colo - St Albans,12,Outer Regional Australia,0.1187388,Acceptable,Good,0
115031300,Kurrajong Heights - Ebenezer,10,Major Cities of Australia,0.1831099,Good,Good,0
115031300,Kurrajong Heights - Ebenezer,11,Inner Regional Australia,0.8168901,Good,Good,0
115041301,Pitt Town - McGraths Hill,10,Major Cities of Australia,0.8017564,Good,Good,0
115041301,Pitt Town - McGraths Hill,11,Inner Regional Australia,0.1982436,Good,Good,0
115041623,Box Hill - Nelson,10,Major Cities of Australia,0.9645156,Good,Good,0
115041623,Box Hill - Nelson,11,Inner Regional Australia,0.0354844,Good,Good,0
115041624,North Kellyville,10,Major Cities of Australia,1,Good,Good,0
115041625,Rouse Hill - Beaumont Hills,10,Major Cities of Australia,1,Good,Good,0
116011303,Blacktown (East) - Kings Park,10,Major Cities of Australia,1,Good,Good,0
116011304,Blacktown (North) - Marayong,10,Major Cities of Australia,1,Good,Good,0
116011306,Doonside - Woodcroft,10,Major Cities of Australia,1,Good,Good,0
116011307,Lalor Park - Kings Langley,10,Major Cities of Australia,1,Good,Good,0
116011560,Blacktown - South,10,Major Cities of Australia,1,Good,Good,0
116011561,Blacktown - West,10,Major Cities of Australia,1,Good,Good,0
116011626,Seven Hills - Prospect,10,Major Cities of Australia,1,Good,Good,0
116011627,Toongabbie - West,10,Major Cities of Australia,1,Good,Good,0
116021309,Glenwood,10,Major Cities of Australia,1,Good,Good,0
116021562,Acacia Gardens,10,Major Cities of Australia,1,Good,Good,0
116021563,Quakers Hill,10,Major Cities of Australia,1,Good,Good,0
116021628,Kellyville Ridge - The Ponds,10,Major Cities of Australia,1,Good,Good,0
116021629,Marsden Park - Shanes Park,10,Major Cities of Australia,1,Good,Good,0
116021630,Riverstone,10,Major Cities of Australia,1,Good,Good,0
116021631,Schofields (West) - Colebee,10,Major Cities of Australia,1,Good,Good,0
116021632,Schofields - East,10,Major Cities of Australia,1,Good,Good,0
116021633,Stanhope Gardens - Parklea,10,Major Cities of Australia,1,Good,Good,0
116031313,Bidwill - Hebersham - Emerton,10,Major Cities of Australia,1,Good,Good,0
116031314,Glendenning - Dean Park,10,Major Cities of Australia,1,Good,Good,0
116031315,Hassall Grove - Plumpton,10,Major Cities of Australia,1,Good,Good,0
116031316,Lethbridge Park - Tregear,10,Major Cities of Australia,1,Good,Good,0
116031317,Mount Druitt - Whalan,10,Major Cities of Australia,1,Good,Good,0
116031318,Prospect Reservoir,10,Major Cities of Australia,1,Good,Good,0
116031319,Rooty Hill - Minchinbury,10,Major Cities of Australia,1,Good,Good,0
117011320,Banksmeadow,10,Major Cities of Australia,1,Good,Good,0
117011321,Botany,10,Major Cities of Australia,1,Good,Good,0
117011323,Pagewood - Hillsdale - Daceyville,10,Major Cities of Australia,1,Good,Good,0
117011324,Port Botany Industrial,10,Major Cities of Australia,1,Good,Good,0
117011325,Sydney Airport,10,Major Cities of Australia,1,Good,Good,0
117011634,Eastlakes,10,Major Cities of Australia,1,Good,Good,0
117011635,Mascot,10,Major Cities of Australia,1,Good,Good,0
117021327,Petersham - Stanmore,10,Major Cities of Australia,1,Good,Good,0
117021328,Sydenham - Tempe - St Peters,10,Major Cities of Australia,1,Good,Good,0
117021636,Marrickville - North,10,Major Cities of Australia,1,Good,Good,0
117021637,Marrickville - South,10,Major Cities of Australia,1,Good,Good,0
117031329,Darlinghurst,10,Major Cities of Australia,1,Good,Good,0
117031330,Erskineville - Alexandria,10,Major Cities of Australia,1,Good,Good,0
117031331,Glebe - Forest Lodge,10,Major Cities of Australia,1,Good,Good,0
117031333,Potts Point - Woolloomooloo,10,Major Cities of Australia,1,Good,Good,0
117031336,Surry Hills,10,Major Cities of Australia,1,Good,Good,0
117031638,Camperdown - Darlington,10,Major Cities of Australia,1,Good,Good,0
117031639,Chippendale,10,Major Cities of Australia,1,Good,Good,0
117031640,Newtown (NSW),10,Major Cities of Australia,1,Good,Good,0
117031641,Pyrmont,,,0.0001439,Acceptable,Good,4
117031641,Pyrmont,10,Major Cities of Australia,0.9998561,Good,Good,0
117031642,Redfern,10,Major Cities of Australia,1,Good,Good,0
117031643,Rosebery - Beaconsfield,10,Major Cities of Australia,1,Good,Good,0
117031644,Sydney (North) - Millers Point,10,Major Cities of Australia,1,Good,Good,0
117031645,Sydney (South) - Haymarket,10,Major Cities of Australia,1,Good,Good,0
117031646,Ultimo,10,Major Cities of Australia,1,Good,Good,0
117031647,Waterloo,10,Major Cities of Australia,1,Good,Good,0
117031648,Zetland,10,Major Cities of Australia,1,Good,Good,0
118011339,Bondi - Tamarama - Bronte,10,Major Cities of Australia,1,Good,Good,0
118011340,Bondi Beach - North Bondi,10,Major Cities of Australia,1,Good,Good,0
118011341,Bondi Junction - Waverly,10,Major Cities of Australia,1,Good,Good,0
118011342,Centennial Park,10,Major Cities of Australia,1,Good,Good,0
118011344,Dover Heights,10,Major Cities of Australia,1,Good,Good,0
118011345,Paddington - Moore Park,10,Major Cities of Australia,1,Good,Good,0
118011346,Rose Bay - Vaucluse - Watsons Bay,10,Major Cities of Australia,1,Good,Good,0
118011347,Woollahra,10,Major Cities of Australia,1,Good,Good,0
118011649,Bellevue Hill,10,Major Cities of Australia,1,Good,Good,0
118011650,Double Bay - Darling Point,10,Major Cities of Australia,1,Good,Good,0
118021564,Kensington (NSW),10,Major Cities of Australia,1,Good,Good,0
118021565,Kingsford,10,Major Cities of Australia,1,Good,Good,0
118021566,Maroubra - North,10,Major Cities of Australia,1,Good,Good,0
118021567,Maroubra - South,10,Major Cities of Australia,1,Good,Good,0
118021568,Maroubra - West,10,Major Cities of Australia,1,Good,Good,0
118021569,Randwick - North,10,Major Cities of Australia,1,Good,Good,0
118021570,Randwick - South,10,Major Cities of Australia,1,Good,Good,0
118021651,Coogee - Clovelly,10,Major Cities of Australia,1,Good,Good,0
118021652,Malabar - La Perouse,10,Major Cities of Australia,1,Good,Good,0
118021653,Matraville - Chifley,10,Major Cities of Australia,1,Good,Good,0
118021654,South Coogee,10,Major Cities of Australia,1,Good,Good,0
119011354,Bass Hill - Georges Hall,10,Major Cities of Australia,1,Good,Good,0
119011355,Chullora,10,Major Cities of Australia,1,Good,Good,0
119011356,Condell Park,10,Major Cities of Australia,1,Good,Good,0
119011358,Padstow,10,Major Cities of Australia,1,Good,Good,0
119011360,Revesby,10,Major Cities of Australia,1,Good,Good,0
119011361,Yagoona - Birrong,10,Major Cities of Australia,1,Good,Good,0
119011571,Bankstown - North,10,Major Cities of Australia,1,Good,Good,0
119011572,Bankstown - South,10,Major Cities of Australia,1,Good,Good,0
119011655,Greenacre - North,10,Major Cities of Australia,1,Good,Good,0
119011656,Greenacre - South,10,Major Cities of Australia,1,Good,Good,0
119011657,Panania (North) - Milperra,10,Major Cities of Australia,1,Good,Good,0
119011658,Panania (South) - Picnic Point,10,Major Cities of Australia,1,Good,Good,0
119021362,Belmore - Belfield,10,Major Cities of Australia,1,Good,Good,0
119021366,Punchbowl,10,Major Cities of Australia,1,Good,Good,0
119021367,Roselands,10,Major Cities of Australia,1,Good,Good,0
119021573,Lakemba,10,Major Cities of Australia,1,Good,Good,0
119021574,Wiley Park,10,Major Cities of Australia,1,Good,Good,0
119021659,Campsie - North,10,Major Cities of Australia,1,Good,Good,0
119021660,Campsie - South,10,Major Cities of Australia,1,Good,Good,0
119021661,Canterbury - South,10,Major Cities of Australia,1,Good,Good,0
119021662,Earlwood,10,Major Cities of Australia,1,Good,Good,0
119021663,Kingsgrove - North,10,Major Cities of Australia,1,Good,Good,0
119031370,Narwee - Beverly Hills,10,Major Cities of Australia,1,Good,Good,0
119031371,Oatley - Hurstville Grove,10,Major Cities of Australia,1,Good,Good,0
119031372,Peakhurst - Lugarno,10,Major Cities of Australia,1,Good,Good,0
119031373,Riverwood,10,Major Cities of Australia,1,Good,Good,0
119031374,South Hurstville - Blakehurst,10,Major Cities of Australia,1,Good,Good,0
119031664,Hurstville - Central,10,Major Cities of Australia,1,Good,Good,0
119031665,Hurstville - North,10,Major Cities of Australia,1,Good,Good,0
119031666,Mortdale - Oatley,10,Major Cities of Australia,1,Good,Good,0
119031667,Penshurst,10,Major Cities of Australia,1,Good,Good,0
119041377,Kingsgrove (South) - Bardwell Park,10,Major Cities of Australia,1,Good,Good,0
119041378,Kogarah,10,Major Cities of Australia,1,Good,Good,0
119041379,Kogarah Bay - Carlton - Allawah,10,Major Cities of Australia,1,Good,Good,0
119041380,Monterey - Brighton-le-Sands - Kyeemagh,10,Major Cities of Australia,1,Good,Good,0
119041381,Rockdale - Banksia,10,Major Cities of Australia,1,Good,Good,0
119041382,Sans Souci - Ramsgate,10,Major Cities of Australia,1,Good,Good,0
119041668,Arncliffe - Bardwell Valley,10,Major Cities of Australia,1,Good,Good,0
119041669,Bexley - North,10,Major Cities of Australia,1,Good,Good,0
119041670,Bexley - South,10,Major Cities of Australia,1,Good,Good,0
119041671,Wolli Creek,10,Major Cities of Australia,1,Good,Good,0
120011383,Concord - Mortlake - Cabarita,10,Major Cities of Australia,1,Good,Good,0
120011385,Drummoyne - Rodd Point,10,Major Cities of Australia,1,Good,Good,0
120011386,Five Dock - Abbotsford,10,Major Cities of Australia,1,Good,Good,0
120011672,Concord West - North Strathfield,10,Major Cities of Australia,1,Good,Good,0
120011673,Rhodes,10,Major Cities of Australia,1,Good,Good,0
120021387,Balmain,10,Major Cities of Australia,1,Good,Good,0
120021389,Lilyfield - Rozelle,10,Major Cities of Australia,1,Good,Good,0
120021674,Annandale (NSW),10,Major Cities of Australia,1,Good,Good,0
120021675,Leichhardt,10,Major Cities of Australia,1,Good,Good,0
120031392,Canterbury (North) - Ashbury,10,Major Cities of Australia,1,Good,Good,0
120031393,Croydon Park - Enfield,10,Major Cities of Australia,1,Good,Good,0
120031394,Dulwich Hill - Lewisham,10,Major Cities of Australia,1,Good,Good,0
120031395,Haberfield - Summer Hill,10,Major Cities of Australia,1,Good,Good,0
120031396,Homebush,10,Major Cities of Australia,1,Good,Good,0
120031576,Strathfield South,10,Major Cities of Australia,1,Good,Good,0
120031676,Ashfield - North,10,Major Cities of Australia,1,Good,Good,0
120031677,Ashfield - South,10,Major Cities of Australia,1,Good,Good,0
120031678,Burwood (NSW),10,Major Cities of Australia,1,Good,Good,0
120031679,Croydon,10,Major Cities of Australia,1,Good,Good,0
120031680,Strathfield - East,10,Major Cities of Australia,1,Good,Good,0
120031681,Strathfield - West,10,Major Cities of Australia,1,Good,Good,0
121011399,Chatswood (West) - Lane Cove North,10,Major Cities of Australia,1,Good,Good,0
121011401,St Leonards - Naremburn,10,Major Cities of Australia,1,Good,Good,0
121011682,Artarmon,10,Major Cities of Australia,1,Good,Good,0
121011683,Castle Cove - Northbridge,10,Major Cities of Australia,1,Good,Good,0
121011684,Chatswood - East,10,Major Cities of Australia,1,Good,Good,0
121011685,Greenwich - Riverview,10,Major Cities of Australia,1,Good,Good,0
121011686,Lane Cove,10,Major Cities of Australia,1,Good,Good,0
121011687,Willoughby,10,Major Cities of Australia,1,Good,Good,0
121021403,Asquith - Mount Colah,10,Major Cities of Australia,1,Good,Good,0
121021404,Berowra - Brooklyn - Cowan,10,Major Cities of Australia,0.8543831,Good,Good,0
121021404,Berowra - Brooklyn - Cowan,11,Inner Regional Australia,0.1456169,Good,Good,0
121021406,Normanhurst - Thornleigh - Westleigh,10,Major Cities of Australia,1,Good,Good,0
121021577,Hornsby - East,10,Major Cities of Australia,1,Good,Good,0
121021578,Hornsby - West,10,Major Cities of Australia,1,Good,Good,0
121021579,Wahroonga (West) - Waitara,10,Major Cities of Australia,1,Good,Good,0
121031407,Gordon - Killara,10,Major Cities of Australia,1,Good,Good,0
121031408,Lindfield - Roseville,10,Major Cities of Australia,1,Good,Good,0
121031409,Pymble,10,Major Cities of Australia,1,Good,Good,0
121031410,St Ives,10,Major Cities of Australia,1,Good,Good,0
121031411,Turramurra,10,Major Cities of Australia,1,Good,Good,0
121031412,Wahroonga (East) - Warrawee,10,Major Cities of Australia,1,Good,Good,0
121041413,Cremorne - Cammeray,10,Major Cities of Australia,1,Good,Good,0
121041414,Crows Nest - Waverton,10,Major Cities of Australia,1,Good,Good,0
121041416,Neutral Bay - Kirribilli,10,Major Cities of Australia,1,Good,Good,0
121041417,North Sydney - Lavender Bay,10,Major Cities of Australia,1,Good,Good,0
121041688,Mosman - North,10,Major Cities of Australia,1,Good,Good,0
121041689,Mosman - South,10,Major Cities of Australia,1,Good,Good,0
122011418,Balgowlah - Clontarf - Seaforth,10,Major Cities of Australia,1,Good,Good,0
122011419,Manly - Fairlight,10,Major Cities of Australia,1,Good,Good,0
122021420,Avalon - Palm Beach,10,Major Cities of Australia,1,Good,Good,0
122021421,Bayview - Elanora Heights,10,Major Cities of Australia,0.9710867,Good,Good,0
122021421,Bayview - Elanora Heights,11,Inner Regional Australia,0.0289133,Good,Good,0
122021422,Newport - Bilgola,10,Major Cities of Australia,1,Good,Good,0
122021690,Mona Vale - Warriewood (North),10,Major Cities of Australia,1,Good,Good,0
122021691,North Narrabeen - Warriewood (South),10,Major Cities of Australia,1,Good,Good,0
122031424,Beacon Hill - Narraweena,10,Major Cities of Australia,1,Good,Good,0
122031425,Cromer,10,Major Cities of Australia,1,Good,Good,0
122031427,Forestville - Killarney Heights,10,Major Cities of Australia,1,Good,Good,0
122031429,Freshwater - Brookvale,10,Major Cities of Australia,1,Good,Good,0
122031430,Manly Vale - Allambie Heights,10,Major Cities of Australia,1,Good,Good,0
122031432,Terrey Hills - Duffys Forest,10,Major Cities of Australia,1,Good,Good,0
122031692,Belrose,10,Major Cities of Australia,1,Good,Good,0
122031693,Collaroy - Collaroy Plateau,10,Major Cities of Australia,1,Good,Good,0
122031694,Dee Why (South) - North Curl Curl,10,Major Cities of Australia,1,Good,Good,0
122031695,Dee Why - North,10,Major Cities of Australia,1,Good,Good,0
122031696,Frenchs Forest - Oxford Falls,10,Major Cities of Australia,1,Good,Good,0
122031697,Narrabeen - Wheeler Heights,10,Major Cities of Australia,1,Good,Good,0
123011433,Camden - Ellis Lane,10,Major Cities of Australia,1,Good,Good,0
123011698,Currans Hill,10,Major Cities of Australia,1,Good,Good,0
123011699,Elderslie - Narellan,10,Major Cities of Australia,1,Good,Good,0
123011700,Harrington Park,10,Major Cities of Australia,1,Good,Good,0
123011701,Mount Annan,10,Major Cities of Australia,1,Good,Good,0
