SA2_CODE_2021,SA2_NAME_2021,CED_CODE_2021,CED_NAME_2021,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
309071552,Ormeau (East) - Stapylton,308,Fadden,1,Good,Good,0
309071553,Ormeau (West) - Yatala,312,Forde,1,Good,Good,0
309071554,Pimpama - North,308,Fadden,1,Good,Good,0
309071555,Pimpama - South,308,Fadden,1,Good,Good,0
309071556,Upper Coomera (South) - Wongawallan,312,Forde,0.9820515,Good,Good,0
309071556,Upper Coomera (South) - Wongawallan,330,Wright,0.0179485,Acceptable,Good,0
309071557,Upper Coomera - North,312,Forde,1,Good,Good,0
309071558,Willow Vale - Pimpama (West),312,Forde,1,Good,Good,0
309081259,Clear Island Waters,322,McPherson,1,Good,Good,0
309081260,Merrimac,322,McPherson,0.7880682,Good,Good,0
309081260,Merrimac,323,Moncrieff,0.2119318,Good,Good,0
309081262,Varsity Lakes,322,McPherson,1,Good,Good,0
309081559,Robina - East,322,McPherson,1,Good,Good,0
309081560,Robina - West,322,McPherson,1,Good,Good,0
309091263,Ashmore,323,Moncrieff,1,Good,Good,0
309091264,Molendinar,323,Moncrieff,1,Good,Good,0
309091265,Parkwood,308,Fadden,1,Good,Good,0
309091540,Southport - North,308,Fadden,0.0210811,Good,Good,0
309091540,Southport - North,323,Moncrieff,0.9789189,Good,Good,0
309091541,Southport - South,323,Moncrieff,1,Good,Good,0
309101267,Benowa,323,Moncrieff,1,Good,Good,0
309101268,Bundall,323,Moncrieff,1,Good,Good,0
309101269,Main Beach,308,Fadden,0.0012589,Good,Good,1
309101269,Main Beach,323,Moncrieff,0.9987411,Good,Good,0
309101561,Surfers Paradise - North,323,Moncrieff,1,Good,Good,0
309101562,Surfers Paradise - South,323,Moncrieff,1,Good,Good,0
310011271,Darra - Sumner,325,Oxley,1,Good,Good,0
310011272,Durack,325,Oxley,1,Good,Good,0
310011274,Inala - Richlands,325,Oxley,1,Good,Good,0
310011275,Oxley (Qld),324,Moreton,0.5331695,Good,Good,0
310011275,Oxley (Qld),325,Oxley,0.4668305,Good,Good,0
310011276,Wacol,325,Oxley,1,Good,Good,0
310011563,Doolandella,325,Oxley,1,Good,Good,0
310011564,Forest Lake - Ellen Grove,325,Oxley,1,Good,Good,0
310021277,Boonah,330,Wright,1,Acceptable,Good,0
310021278,Esk,301,Blair,1,Good,Good,0
310021279,Lake Manchester - England Creek,328,Ryan,1,Good,Good,0
310021280,Lockyer Valley - East,301,Blair,0.0002829,Good,Good,1
310021280,Lockyer Valley - East,330,Wright,0.9997171,Acceptable,Good,0
310021281,Lowood,301,Blair,1,Good,Good,0
310021282,Rosewood,301,Blair,1,Good,Good,0
310031283,Brassall,301,Blair,1,Good,Good,0
310031284,Bundamba,301,Blair,1,Good,Good,0
310031285,Churchill - Yamanto,301,Blair,1,Good,Good,0
310031286,Ipswich - Central,301,Blair,1,Good,Good,0
310031287,Ipswich - East,301,Blair,1,Good,Good,0
310031288,Ipswich - North,301,Blair,1,Good,Good,0
310031289,Karalee - Barellan Point,301,Blair,1,Good,Good,0
310031290,Karana Downs,301,Blair,1,Good,Good,0
310031291,Leichhardt - One Mile,301,Blair,1,Good,Good,0
310031292,North Ipswich - Tivoli,301,Blair,1,Good,Good,0
310031293,Raceview,301,Blair,1,Good,Good,0
310031294,Ripley,301,Blair,1,Good,Good,0
310031295,Riverview,301,Blair,1,Good,Good,0
310041297,Camira - Gailes,325,Oxley,1,Good,Good,0
310041298,Carole Park,325,Oxley,1,Good,Good,0
310041299,Collingwood Park - Redbank,301,Blair,0.4906188,Good,Good,0
310041299,Collingwood Park - Redbank,325,Oxley,0.5093812,Good,Good,0
310041300,Goodna,325,Oxley,1,Good,Good,0
310041301,New Chum,301,Blair,1,Good,Good,0
310041302,Redbank Plains,301,Blair,0.6919929,Good,Good,0
310041302,Redbank Plains,325,Oxley,0.3080071,Good,Good,0
310041303,Springfield,325,Oxley,1,Good,Good,0
310041304,Springfield Lakes,301,Blair,0.5099846,Good,Good,0
310041304,Springfield Lakes,325,Oxley,0.4900154,Good,Good,0
310041565,Augustine Heights - Brookwater,301,Blair,0.01895,Good,Good,0
310041565,Augustine Heights - Brookwater,325,Oxley,0.98105,Good,Good,0
310041566,Bellbird Park,325,Oxley,1,Good,Good,0
311011305,Beaudesert,330,Wright,1,Acceptable,Good,0
311021306,Beenleigh,312,Forde,1,Good,Good,0
311021307,Eagleby,312,Forde,1,Good,Good,0
311021308,Edens Landing - Holmview,312,Forde,1,Good,Good,0
311021309,Mount Warren Park,312,Forde,1,Good,Good,0
311021310,Wolffdene - Bahrs Scrub,312,Forde,1,Good,Good,0
311031311,Boronia Heights - Park Ridge,312,Forde,1,Good,Good,0
311031312,Browns Plains,327,Rankin,1,Good,Good,0
311031313,Chambers Flat - Logan Reserve,312,Forde,1,Good,Good,0
311031314,Crestmead,327,Rankin,1,Good,Good,0
311031315,Greenbank Military Camp,330,Wright,1,Acceptable,Good,0
311031316,Hillcrest,312,Forde,1.10E-06,Good,Good,1
311031316,Hillcrest,327,Rankin,0.7091888,Good,Good,0
311031316,Hillcrest,330,Wright,0.29081,Acceptable,Good,0
311031317,Marsden,327,Rankin,1,Good,Good,0
311031318,Munruben - Park Ridge South,312,Forde,0.6687827,Good,Good,0
311031318,Munruben - Park Ridge South,330,Wright,0.3312173,Acceptable,Good,0
311031319,Regents Park - Heritage Park,312,Forde,6.00E-07,Good,Good,1
311031319,Regents Park - Heritage Park,327,Rankin,0.9999994,Good,Good,0
311041322,Logan Village,312,Forde,0.2470176,Good,Good,0
311041322,Logan Village,330,Wright,0.7529824,Acceptable,Good,0
311041567,Flagstone (East) - Riverbend,330,Wright,1,Acceptable,Good,0
311041568,Flagstone (West) - New Beith,330,Wright,1,Acceptable,Good,0
311041569,Greenbank - North Maclean,312,Forde,0.0314001,Good,Good,0
311041569,Greenbank - North Maclean,330,Wright,0.9685999,Acceptable,Good,0
311041570,Jimboomba - Glenlogan,330,Wright,1,Acceptable,Good,0
311041571,Yarrabilba,330,Wright,1,Acceptable,Good,0
311051323,Bethania - Waterford,312,Forde,1,Good,Good,0
311051324,Cornubia - Carbrook,312,Forde,1,Good,Good,0
311051325,Loganholme - Tanah Merah,312,Forde,1,Good,Good,0
311051326,Loganlea,312,Forde,0.8962499,Good,Good,0
311051326,Loganlea,327,Rankin,0.1037501,Good,Good,0
311051327,Shailer Park,312,Forde,1,Good,Good,0
311051328,Waterford West,312,Forde,1,Good,Good,0
311061329,Daisy Hill,327,Rankin,1,Good,Good,0
311061330,Kingston (Qld),327,Rankin,1,Good,Good,0
311061331,Logan Central,327,Rankin,1,Good,Good,0
311061332,Rochedale South - Priestdale,327,Rankin,1,Good,Good,0
311061333,Slacks Creek,327,Rankin,1,Good,Good,0
311061334,Springwood,327,Rankin,1,Good,Good,0
311061335,Underwood,327,Rankin,1,Good,Good,0
311061336,Woodridge,327,Rankin,1,Good,Good,0
312011337,Bowen,306,Dawson,1,Good,Good,0
312011338,Broadsound - Nebo,305,Capricornia,1,Good,Good,0
312011339,Clermont,305,Capricornia,1,Good,Good,0
312011340,Collinsville,305,Capricornia,0.544805,Good,Good,0
312011340,Collinsville,306,Dawson,0.455195,Good,Good,0
312011341,Moranbah,305,Capricornia,1,Good,Good,0
312021342,Andergrove - Beaconsfield,306,Dawson,1,Good,Good,0
312021343,East Mackay,306,Dawson,1,Good,Good,0
312021344,Eimeo - Rural View,306,Dawson,1,Good,Good,0
312021345,Eungella Hinterland,305,Capricornia,1,Good,Good,0
312021346,Mackay,306,Dawson,1,Good,Good,0
312021347,Mackay Harbour,306,Dawson,1,Good,Good,0
312021348,Mount Pleasant - Glenella,306,Dawson,1,Good,Good,0
312021349,North Mackay,306,Dawson,1,Good,Good,0
312021350,Ooralea - Bakers Creek,305,Capricornia,0.9210459,Good,Good,0
312021350,Ooralea - Bakers Creek,306,Dawson,0.0789541,Good,Good,0
312021351,Pioneer Valley,305,Capricornia,1,Good,Good,0
312021352,Sarina,305,Capricornia,1,Good,Good,0
312021353,Seaforth - Calen,306,Dawson,1,Good,Good,0
312021354,Shoal Point - Bucasia,306,Dawson,1,Good,Good,0
312021355,Slade Point,306,Dawson,1,Good,Good,0
312021356,South Mackay,306,Dawson,1,Good,Good,0
312021357,Walkerston - Eton,305,Capricornia,1,Good,Good,0
312021358,West Mackay,306,Dawson,1,Good,Good,0
312031359,Airlie - Whitsundays,306,Dawson,1,Good,Good,0
312031360,Cape Conway,306,Dawson,1,Good,Good,0
312031361,Proserpine,306,Dawson,1,Good,Good,0
313011362,Beachmere - Sandstone Point,320,Longman,1,Good,Good,0
313011363,Bribie Island,320,Longman,1,Good,Good,0
313021364,Burpengary - East,320,Longman,1,Good,Good,0
313021366,Caboolture - South,320,Longman,1,Good,Good,0
313021367,Elimbah,320,Longman,1,Good,Good,0
313021368,Morayfield - East,320,Longman,1,Good,Good,0
313021369,Wamuran,320,Longman,1,Good,Good,0
313021572,Caboolture - East,320,Longman,1,Good,Good,0
313021573,Caboolture - West,320,Longman,1,Good,Good,0
313031370,Kilcoy,301,Blair,1,Good,Good,0
313031371,Woodford - D'Aguilar,320,Longman,1,Good,Good,0
313041372,Burpengary,320,Longman,1,Good,Good,0
313041373,Deception Bay,326,Petrie,1,Good,Good,0
313041374,Morayfield,320,Longman,1,Good,Good,0
313041375,Narangba,320,Longman,1,Good,Good,0
313041376,Upper Caboolture,320,Longman,1,Good,Good,0
313051377,Clontarf,326,Petrie,1,Good,Good,0
313051378,Margate - Woody Point,326,Petrie,1,Good,Good,0
313051379,Redcliffe,326,Petrie,1,Good,Good,0
313051380,Rothwell - Kippa-Ring,326,Petrie,1,Good,Good,0
313051574,Moreton Island,302,Bonner,1,Good,Good,0
313051575,Scarborough - Newport,326,Petrie,1,Good,Good,0
314011382,Albany Creek,307,Dickson,1,Good,Good,0
314011383,Cashmere,307,Dickson,1,Good,Good,0
314011384,Dayboro,307,Dickson,1,Good,Good,0
314011385,Eatons Hill,307,Dickson,1,Good,Good,0
314011386,The Hills District,307,Dickson,1,Good,Good,0
314011387,Samford Valley,307,Dickson,1,Good,Good,0
314021389,Murrumba Downs - Griffin,307,Dickson,0.4678648,Good,Good,0
314021389,Murrumba Downs - Griffin,320,Longman,4.00E-07,Good,Good,1
314021389,Murrumba Downs - Griffin,326,Petrie,0.5321348,Good,Good,0
314021576,Dakabin,320,Longman,1,Good,Good,0
314021577,Kallangur,307,Dickson,0.595833,Good,Good,0
314021577,Kallangur,320,Longman,0.404167,Good,Good,0
314021578,Mango Hill,326,Petrie,1,Good,Good,0
314021579,North Lakes,326,Petrie,1,Good,Good,0
314031391,Bray Park,307,Dickson,1,Good,Good,0
314031392,Lawnton,307,Dickson,1,Good,Good,0
314031393,Petrie,307,Dickson,1,Good,Good,0
314031394,Strathpine - Brendale,307,Dickson,1,Good,Good,0
315011395,Aurukun,318,Leichhardt,1,Good,Good,0
315011396,Cape York,318,Leichhardt,1,Good,Good,0
315011397,Croydon - Etheridge,317,Kennedy,1,Good,Good,0
315011398,Kowanyama - Pormpuraaw,318,Leichhardt,1,Good,Good,0
315011399,Northern Peninsula,318,Leichhardt,1,Good,Good,0
315011400,Tablelands,317,Kennedy,0.9950042,Good,Good,0
315011400,Tablelands,318,Leichhardt,0.0049958,Good,Good,1
315011401,Torres,318,Leichhardt,1,Good,Good,0
315011402,Torres Strait Islands,318,Leichhardt,1,Good,Good,0
315011403,Weipa,318,Leichhardt,1,Good,Good,0
315021404,Carpentaria,317,Kennedy,0.9965352,Good,Good,0
315021404,Carpentaria,318,Leichhardt,0.0034648,Good,Good,1
315021405,Mount Isa,317,Kennedy,1,Good,Good,0
315021406,Mount Isa Surrounds,317,Kennedy,1,Good,Good,0
315021407,Northern Highlands,317,Kennedy,1,Good,Good,0
315031408,Barcaldine - Blackall,321,Maranoa,1,Good,Good,0
315031409,Charleville,321,Maranoa,1,Good,Good,0
315031410,Far Central West,317,Kennedy,0.2138754,Good,Good,0
315031410,Far Central West,321,Maranoa,0.7861246,Good,Good,0
315031411,Far South West,321,Maranoa,1,Good,Good,0
315031412,Longreach,321,Maranoa,1,Good,Good,0
316011413,Buderim - North,309,Fairfax,1,Good,Good,0
316011414,Buderim - South,309,Fairfax,0.9848581,Good,Good,0
316011414,Buderim - South,310,Fisher,0.0151419,Good,Good,0
316011415,Mountain Creek,309,Fairfax,1,Good,Good,0
316011416,Sippy Downs,310,Fisher,1,Good,Good,0
316021417,Aroona - Currimundi,310,Fisher,1,Good,Good,0
316021418,Buddina - Minyama,310,Fisher,1,Good,Good,0
316021419,Caloundra - Kings Beach,310,Fisher,1,Good,Good,0
316021421,Golden Beach - Pelican Waters,310,Fisher,1,Good,Good,0
316021422,Moffat Beach - Battery Hill,310,Fisher,1,Good,Good,0
316021423,Parrearra - Warana,310,Fisher,1,Good,Good,0
316021424,Wurtulla - Birtinya,310,Fisher,1,Good,Good,0
316021580,Caloundra West - Baringa,310,Fisher,1,Good,Good,0
316021581,Meridan Plains - Little Mountain (North),310,Fisher,1,Good,Good,0
316031425,Coolum Beach,309,Fairfax,1,Good,Good,0
316031426,Marcoola - Mudjimba,309,Fairfax,1,Good,Good,0
316031427,Maroochydore - Kuluin,309,Fairfax,1,Good,Good,0
316031428,Mooloolaba - Alexandra Headland,309,Fairfax,0.0497687,Good,Good,0
316031428,Mooloolaba - Alexandra Headland,310,Fisher,0.9502313,Good,Good,0
316051434,Noosa Heads,329,Wide Bay,1,Good,Good,0
316051435,Noosaville,329,Wide Bay,1,Good,Good,0
316051437,Sunshine Beach,329,Wide Bay,1,Good,Good,0
316051438,Tewantin,329,Wide Bay,1,Good,Good,0
316051543,Peregian Beach - Marcus Beach,329,Wide Bay,1,Good,Good,0
316051544,Peregian Springs,309,Fairfax,1,Good,Good,0
316061439,Beerwah,310,Fisher,1,Good,Good,0
316061440,Caloundra Hinterland,310,Fisher,1,Good,Good,0
316061441,Glass House Mountains,310,Fisher,0.9999985,Good,Good,0
316061441,Glass House Mountains,320,Longman,1.50E-06,Good,Good,1
316061442,Landsborough,310,Fisher,1,Good,Good,0
316061443,Maroochy Hinterland,309,Fairfax,0.9931293,Good,Good,0
316061443,Maroochy Hinterland,310,Fisher,0.0068707,Good,Good,1
316061444,Palmwoods,310,Fisher,1,Good,Good,0
316071545,Bli Bli,309,Fairfax,1,Good,Good,0
316071546,Diddillibah - Rosemount,309,Fairfax,1,Good,Good,0
316071547,Eumundi - Yandina,309,Fairfax,1,Good,Good,0
316071548,Nambour,309,Fairfax,1,Good,Good,0
316081549,Noosa Hinterland,309,Fairfax,0.1226173,Good,Good,0
316081549,Noosa Hinterland,329,Wide Bay,0.8773827,Good,Good,0
317011445,Cambooya - Wyreema,314,Groom,1,Good,Good,0
317011446,Darling Heights,314,Groom,1,Good,Good,0
317011447,Drayton - Harristown,314,Groom,1,Good,Good,0
317011448,Gatton,330,Wright,1,Acceptable,Good,0
317011449,Gowrie (Qld),314,Groom,1,Good,Good,0
317011450,Highfields,314,Groom,1,Good,Good,0
317011451,Lockyer Valley - West,330,Wright,1,Acceptable,Good,0
317011452,Middle Ridge,314,Groom,1,Good,Good,0
317011453,Newtown (Qld),314,Groom,1,Good,Good,0
317011454,North Toowoomba - Harlaxton,314,Groom,1,Good,Good,0
317011455,Rangeville,314,Groom,1,Good,Good,0
317011456,Toowoomba - Central,314,Groom,1,Good,Good,0
317011457,Toowoomba - East,314,Groom,1,Good,Good,0
317011458,Toowoomba - West,314,Groom,1,Good,Good,0
317011459,Wilsonton,314,Groom,1,Good,Good,0
318011460,Ayr,306,Dawson,1,Good,Good,0
318011461,Burdekin,306,Dawson,0.9751196,Good,Good,0
318011461,Burdekin,317,Kennedy,0.0248804,Good,Good,0
318011462,Charters Towers,317,Kennedy,1,Good,Good,0
318011463,Dalrymple,317,Kennedy,1,Good,Good,0
318011464,Ingham,317,Kennedy,1,Good,Good,0
318011465,Ingham Surrounds,315,Herbert,0.0055954,Good,Good,1
318011465,Ingham Surrounds,317,Kennedy,0.9944046,Good,Good,0
318011466,Palm Island,315,Herbert,1,Good,Good,0
318021467,Aitkenvale,315,Herbert,1,Good,Good,0
318021468,Annandale (Qld),306,Dawson,0.8278452,Good,Good,0
318021468,Annandale (Qld),315,Herbert,0.1721548,Good,Good,0
318021469,Belgian Gardens - Pallarenda,315,Herbert,1,Good,Good,0
318021470,Bohle Plains,315,Herbert,0.6699671,Good,Good,0
318021470,Bohle Plains,317,Kennedy,0.3300329,Good,Good,0
318021471,Condon - Rasmussen,315,Herbert,0.9864953,Good,Good,0
318021471,Condon - Rasmussen,317,Kennedy,0.0135047,Good,Good,0
318021472,Cranbrook,315,Herbert,1,Good,Good,0
318021474,Douglas,315,Herbert,0.9878909,Good,Good,0
318021474,Douglas,317,Kennedy,0.0121091,Good,Good,0
318021475,Garbutt - West End,315,Herbert,1,Good,Good,0
318021476,Gulliver - Currajong - Vincent,315,Herbert,1,Good,Good,0
318021477,Heatley,315,Herbert,1,Good,Good,0
318021478,Hermit Park - Rosslea,315,Herbert,1,Good,Good,0
318021479,Hyde Park - Pimlico,315,Herbert,1,Good,Good,0
318021480,Kelso,315,Herbert,0.9922506,Good,Good,0
318021480,Kelso,317,Kennedy,0.0077494,Good,Good,1
318021481,Kirwan - East,315,Herbert,1,Good,Good,0
318021482,Kirwan - West,315,Herbert,1,Good,Good,0
318021483,Magnetic Island,315,Herbert,1,Good,Good,0
318021484,Mount Louisa,315,Herbert,1,Good,Good,0
318021485,Mundingburra,306,Dawson,2.80E-06,Good,Good,1
318021485,Mundingburra,315,Herbert,0.9999972,Good,Good,0
318021486,Northern Beaches,315,Herbert,0.7706476,Good,Good,0
318021486,Northern Beaches,317,Kennedy,0.2293524,Good,Good,0
318021487,Oonoonba,306,Dawson,1,Good,Good,0
318021488,South Townsville - Railway Estate,315,Herbert,1,Good,Good,0
318021489,Townsville - South,306,Dawson,0.4908764,Good,Good,0
318021489,Townsville - South,317,Kennedy,0.5091236,Good,Good,0
318021490,Townsville City - North Ward,315,Herbert,1,Good,Good,0
318021491,Wulguru - Roseneath,306,Dawson,0.9539185,Good,Good,0
318021491,Wulguru - Roseneath,317,Kennedy,0.0460815,Good,Good,0
318021582,Burdell - Mount Low,315,Herbert,1,Good,Good,0
318021583,Deeragun - Jensen,315,Herbert,1,Good,Good,0
319011492,Ashfield - Kepnock,316,Hinkler,1,Good,Good,0
319011493,Bargara - Burnett Heads,316,Hinkler,1,Good,Good,0
319011494,Branyan - Kensington,316,Hinkler,1,Good,Good,0
319011495,Bundaberg,316,Hinkler,1,Good,Good,0
319011496,Bundaberg East - Kalkie,316,Hinkler,1,Good,Good,0
319011497,Bundaberg North - Gooburrum,311,Flynn,0.2534447,Good,Good,0
319011497,Bundaberg North - Gooburrum,316,Hinkler,0.7465553,Good,Good,0
319011498,Bundaberg Surrounds - North,311,Flynn,1,Good,Good,0
319011499,Bundaberg Surrounds - South,316,Hinkler,1,Good,Good,0
319011500,Millbank - Avoca,316,Hinkler,1,Good,Good,0
319011501,Svensson Heights - Norville,316,Hinkler,1,Good,Good,0
319011502,Walkervale - Avenell Heights,316,Hinkler,1,Good,Good,0
319021503,Gayndah - Mundubbera,311,Flynn,1,Good,Good,0
319021504,Gin Gin,311,Flynn,1,Good,Good,0
319021505,Kingaroy,321,Maranoa,1,Good,Good,0
319021506,Kingaroy Surrounds - North,311,Flynn,0.502483,Good,Good,0
319021506,Kingaroy Surrounds - North,321,Maranoa,0.0015722,Good,Good,1
319021506,Kingaroy Surrounds - North,329,Wide Bay,0.4959448,Good,Good,0
319021507,Kingaroy Surrounds - South,321,Maranoa,1,Good,Good,0
319021508,Monto - Eidsvold,311,Flynn,1,Good,Good,0
319021509,Nanango,321,Maranoa,1,Good,Good,0
319021510,North Burnett,311,Flynn,1,Good,Good,0
319031511,Cooloola,329,Wide Bay,1,Good,Good,0
319031512,Gympie - North,329,Wide Bay,1,Good,Good,0
319031513,Gympie - South,329,Wide Bay,1,Good,Good,0
319031514,Gympie Surrounds,329,Wide Bay,1,Good,Good,0
319031515,Kilkivan,329,Wide Bay,1,Good,Good,0
319041516,Booral - River Heads,316,Hinkler,1,Good,Good,0
319041517,Craignish - Dundowran Beach,316,Hinkler,1,Good,Good,0
319041518,Pialba - Eli Waters,316,Hinkler,1,Good,Good,0
319041519,Point Vernon,316,Hinkler,1,Good,Good,0
319041520,Torquay - Scarness - Kawungan,316,Hinkler,1,Good,Good,0
319041521,Urangan - Wondunna,316,Hinkler,1,Good,Good,0
319051522,Burrum - Fraser,316,Hinkler,0.9842686,Good,Good,0
319051522,Burrum - Fraser,329,Wide Bay,0.0157314,Good,Good,0
319051523,Granville,329,Wide Bay,1,Good,Good,0
319051524,Maryborough (Qld),329,Wide Bay,1,Good,Good,0
319051525,Maryborough Surrounds - South,329,Wide Bay,1,Good,Good,0
319051526,Tinana,329,Wide Bay,1,Good,Good,0
397979799,Migratory - Offshore - Shipping (Qld),397,Migratory - Offshore - Shipping (Qld),1,Good,Good,0
399999499,No usual address (Qld),394,No usual address (Qld),1,Good,Good,0
401011001,Adelaide,401,Adelaide,1,Acceptable,Good,0
401011002,North Adelaide,401,Adelaide,1,Acceptable,Good,0
401021003,Adelaide Hills,408,Mayo,1,Good,Good,0
401021004,Aldgate - Stirling,408,Mayo,1,Good,Good,0
401021005,Hahndorf - Echunga,408,Mayo,1,Good,Good,0
401021006,Lobethal - Woodside,408,Mayo,1,Good,Good,0
401021007,Mount Barker,408,Mayo,1,Good,Good,0
401021008,Mount Barker Surrounds,408,Mayo,1,Good,Good,0
401021009,Nairne,408,Mayo,1,Good,Good,0
401021010,Uraidla - Summertown,408,Mayo,0.7695486,Good,Good,0
401021010,Uraidla - Summertown,410,Sturt,0.2304514,Acceptable,Good,0
401031011,Burnside - Wattle Park,410,Sturt,1,Acceptable,Good,0
401031012,Beaumont - Glen Osmond,410,Sturt,1,Acceptable,Good,0
401031013,Toorak Gardens,401,Adelaide,0.0428055,Acceptable,Good,0
401031013,Toorak Gardens,410,Sturt,0.9571945,Acceptable,Good,0
401041014,Athelstone,410,Sturt,1,Acceptable,Good,0
401041015,Paradise - Newton,410,Sturt,1,Acceptable,Good,0
401041016,Rostrevor - Magill,410,Sturt,1,Acceptable,Good,0
401051017,Norwood (SA),410,Sturt,1,Acceptable,Good,0
401051018,Payneham - Felixstow,410,Sturt,1,Acceptable,Good,0
401051019,St Peters - Marden,410,Sturt,1,Acceptable,Good,0
401061020,Nailsworth - Broadview,401,Adelaide,1,Acceptable,Good,0
401061021,Prospect,401,Adelaide,1,Acceptable,Good,0
401061022,Walkerville,401,Adelaide,1,Acceptable,Good,0
401071023,Goodwood - Millswood,401,Adelaide,0.6339682,Acceptable,Good,0
401071023,Goodwood - Millswood,403,Boothby,0.3660318,Good,Good,0
401071024,Unley - Parkside,401,Adelaide,0.7266245,Acceptable,Good,0
401071024,Unley - Parkside,410,Sturt,0.2733755,Acceptable,Good,0
402011025,Gawler - North,402,Barker,0.0098758,Good,Good,1
402011025,Gawler - North,404,Grey,0.1388557,Good,Good,0
402011025,Gawler - North,409,Spence,0.8512685,Good,Good,0
402011026,Gawler - South,409,Spence,1,Good,Good,0
402011027,Lewiston - Two Wells,404,Grey,1,Good,Good,0
402021028,Craigmore - Blakeview,409,Spence,1,Good,Good,0
402021029,Davoren Park,409,Spence,1,Good,Good,0
402021030,Elizabeth,409,Spence,1,Good,Good,0
402021031,Elizabeth East,409,Spence,1,Good,Good,0
402021032,Munno Para West - Angle Vale,409,Spence,1,Good,Good,0
402021033,One Tree Hill,409,Spence,1,Good,Good,0
402021034,Smithfield - Elizabeth North,409,Spence,1,Good,Good,0
402021035,Virginia - Waterloo Corner,409,Spence,1,Good,Good,0
402031036,Enfield - Blair Athol,401,Adelaide,0.9653325,Acceptable,Good,0
402031036,Enfield - Blair Athol,407,Makin,0.0346675,Good,Good,0
402031038,Windsor Gardens,401,Adelaide,0.2841075,Acceptable,Good,0
402031038,Windsor Gardens,410,Sturt,0.7158925,Acceptable,Good,0
402031175,Northgate - Northfield,401,Adelaide,0.684504,Acceptable,Good,0
402031175,Northgate - Northfield,407,Makin,0.1176424,Good,Good,0
402031175,Northgate - Northfield,410,Sturt,0.1978535,Acceptable,Good,0
402031176,Valley View - Gilles Plains,407,Makin,0.6093065,Good,Good,0
402031176,Valley View - Gilles Plains,410,Sturt,0.3906935,Acceptable,Good,0
402041039,Dry Creek - North,407,Makin,0.4444444,Good,Good,0
402041039,Dry Creek - North,409,Spence,0.5555556,Good,Good,0
402041040,Ingle Farm,407,Makin,1,Good,Good,0
402041041,Para Hills,407,Makin,1,Good,Good,0
402041042,Parafield,407,Makin,1,Good,Good,0
402041043,Parafield Gardens,407,Makin,1,Good,Good,0
402041044,Paralowie,409,Spence,1,Good,Good,0
402041046,Salisbury,409,Spence,1,Good,Good,0
402041047,Salisbury East,407,Makin,0.8044157,Good,Good,0
402041047,Salisbury East,409,Spence,0.1955843,Good,Good,0
402041048,Salisbury North,409,Spence,1,Good,Good,0
402041171,Mawson Lakes - Globe Derby Park,407,Makin,1,Good,Good,0
402041172,Pooraka - Cavan,407,Makin,1,Good,Good,0
402051049,Golden Grove,407,Makin,1,Good,Good,0
402051050,Greenwith,407,Makin,1,Good,Good,0
402051051,Highbury - Dernancourt,410,Sturt,1,Acceptable,Good,0
402051052,Hope Valley - Modbury,407,Makin,0.5815699,Good,Good,0
402051052,Hope Valley - Modbury,410,Sturt,0.4184301,Acceptable,Good,0
402051053,Modbury Heights,407,Makin,1,Good,Good,0
402051054,Redwood Park,407,Makin,1,Good,Good,0
402051055,St Agnes - Ridgehaven,407,Makin,1,Good,Good,0
403011056,Brighton (SA),403,Boothby,1,Good,Good,0
403011057,Glenelg (SA),403,Boothby,0.9999995,Good,Good,0
403011057,Glenelg (SA),405,Hindmarsh,5.00E-07,Good,Good,1
403021058,Edwardstown,403,Boothby,1,Good,Good,0
403021059,Hallett Cove,403,Boothby,0.0076829,Good,Good,1
403021059,Hallett Cove,406,Kingston,0.9923171,Good,Good,0
403021060,Marino - Seaview Downs,403,Boothby,1,Good,Good,0
403021061,Mitchell Park,403,Boothby,1,Good,Good,0
403021062,Morphettville,403,Boothby,1,Good,Good,0
403021063,Sheidow Park - Trott Park,406,Kingston,1,Good,Good,0
403021064,Warradale,403,Boothby,1,Good,Good,0
403031065,Belair,403,Boothby,1,Good,Good,0
403031066,Bellevue Heights,403,Boothby,1,Good,Good,0
403031067,Blackwood,403,Boothby,0.4861358,Good,Good,0
403031067,Blackwood,408,Mayo,0.5138642,Good,Good,0
403031068,Colonel Light Gardens,403,Boothby,1,Good,Good,0
403031069,Mitcham (SA),403,Boothby,1,Good,Good,0
403031070,Panorama,403,Boothby,1,Good,Good,0
403041071,Aberfoyle Park,406,Kingston,0.9891559,Good,Good,0
403041071,Aberfoyle Park,408,Mayo,0.0108441,Good,Good,0
403041072,Aldinga,408,Mayo,1,Good,Good,0
403041073,Christie Downs,406,Kingston,1,Good,Good,0
403041074,Christies Beach,406,Kingston,1,Good,Good,0
403041075,Clarendon,408,Mayo,1,Good,Good,0
403041076,Coromandel Valley,406,Kingston,0.0219245,Good,Good,0
403041076,Coromandel Valley,408,Mayo,0.9780755,Good,Good,0
403041077,Flagstaff Hill,406,Kingston,1,Good,Good,0
403041078,Hackham - Onkaparinga Hills,406,Kingston,1,Good,Good,0
403041079,Hackham West - Huntfield Heights,406,Kingston,1,Good,Good,0
403041080,Happy Valley,406,Kingston,0.9915526,Good,Good,0
403041080,Happy Valley,408,Mayo,0.0084474,Good,Good,1
