LOCALITY_PID,LOCALITY_NAME,SA3_CODE_2021,SA3_NAME_2021,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
SA1069,PEEP HILL,40502,Lower North,1,Good,Good,0
SA107,BLACK POINT,40504,Yorke Peninsula,1,Good,Good,0
SA1070,PEKINA,40503,Mid North,1,Good,Good,0
SA1071,PELICAN LAGOON,40701,Fleurieu - Kangaroo Island,1,Good,Good,0
SA1072,PELICAN POINT,40702,Limestone Coast,1,Good,Good,0
SA1073,PELLARING FLAT,40703,Murray and Mallee,1,Good,Good,0
SA1074,PENFIELD,40202,Playford,1,Good,Good,0
SA1075,PENFIELD GARDENS,40202,Playford,1,Good,Good,0
SA1076,PENNESHAW,40701,Fleurieu - Kangaroo Island,1,Good,Good,0
SA1077,PENNINGTON,40401,Charles Sturt,1,Good,Good,0
SA1078,PENOLA,40702,Limestone Coast,1,Good,Good,0
SA1079,PENONG,40601,Eyre Peninsula and South West,1,Good,Good,0
SA108,BLACK ROCK,40503,Mid North,1,Good,Good,0
SA1080,PENRICE,40501,Barossa,1,Good,Good,0
SA1081,PENWORTHAM,40502,Lower North,1,Good,Good,0
SA1082,PERLUBIE,40601,Eyre Peninsula and South West,1,Good,Good,0
SA1083,PERPONDA,40703,Murray and Mallee,1,Good,Good,0
SA1084,PETERBOROUGH,40503,Mid North,1,Good,Good,0
SA1085,PETERHEAD,40402,Port Adelaide - West,1,Good,Good,0
SA1086,PETERSVILLE,40504,Yorke Peninsula,1,Good,Good,0
SA1087,PETHERICK,40702,Limestone Coast,1,Good,Good,0
SA1088,PETINA,40601,Eyre Peninsula and South West,1,Good,Good,0
SA1089,PETWOOD,40102,Adelaide Hills,1,Good,Good,0
SA109,BLACK SPRINGS,40502,Lower North,1,Good,Good,0
SA1090,PEWSEY VALE,40501,Barossa,1,Good,Good,0
SA1091,PICCADILLY,40102,Adelaide Hills,1,Good,Good,0
SA1092,PIEDNIPPIE,40601,Eyre Peninsula and South West,1,Good,Good,0
SA1093,PIKE RIVER,40703,Murray and Mallee,1,Good,Good,0
SA1094,PIMBA,40602,Outback - North and East,1,Good,Good,0
SA1095,PIMBAACLA,40601,Eyre Peninsula and South West,1,Good,Good,0
SA1096,PINE CREEK,40502,Lower North,1,Good,Good,0
SA1097,PINE HILL,40702,Limestone Coast,1,Good,Good,0
SA1098,PINE POINT,40504,Yorke Peninsula,1,Good,Good,0
SA1099,PINERY,40502,Lower North,1,Good,Good,0
SA11,ALFORD,40502,Lower North,1,Good,Good,0
SA110,BLACKFELLOWS CAVES,40702,Limestone Coast,1,Good,Good,0
SA1100,PINKAWILLINIE,40601,Eyre Peninsula and South West,1,Good,Good,0
SA1101,PINKERTON PLAINS,40501,Barossa,1,Good,Good,0
SA1102,PINKS BEACH,40702,Limestone Coast,1,Good,Good,0
SA1103,PINNAROO,40703,Murray and Mallee,1,Good,Good,0
SA1104,PIRIE EAST,40503,Mid North,1,Good,Good,0
SA1105,PLEASANT PARK,40702,Limestone Coast,1,Good,Good,0
SA1106,PLYMPTON,40403,West Torrens,1,Good,Good,0
SA1107,PLYMPTON PARK,40302,Marion,1,Good,Good,0
SA1108,POINT LOWLY,40601,Eyre Peninsula and South West,1,Good,Good,0
SA1109,POINT PASS,40502,Lower North,1,Good,Good,0
SA111,BLACKFELLOWS CREEK,40701,Fleurieu - Kangaroo Island,1,Good,Good,0
SA1110,POINT PEARCE,40504,Yorke Peninsula,1,Good,Good,0
SA1111,POINT SOUTTAR,40504,Yorke Peninsula,1,Good,Good,0
SA1112,POINT STURT,40701,Fleurieu - Kangaroo Island,1,Good,Good,0
SA1113,POINT TURTON,40504,Yorke Peninsula,1,Good,Good,0
SA1114,POLDA,40601,Eyre Peninsula and South West,1,Good,Good,0
SA1115,POLISH HILL RIVER,40502,Lower North,1,Good,Good,0
SA1116,POLTALLOCH,40703,Murray and Mallee,1,Good,Good,0
SA1117,POMPOOTA,40703,Murray and Mallee,1,Good,Good,0
SA1118,PONDE,40703,Murray and Mallee,1,Good,Good,0
SA1119,POOCHERA,40601,Eyre Peninsula and South West,1,Good,Good,0
SA112,BLACKFORD,40702,Limestone Coast,1,Good,Good,0
SA1120,POOGINAGORIC,40702,Limestone Coast,1,Good,Good,0
SA1121,POOGINOOK,40703,Murray and Mallee,1,Good,Good,0
SA1122,POONINDIE,40601,Eyre Peninsula and South West,1,Good,Good,0
SA1123,POORAKA,40204,Salisbury,1,Good,Good,0
SA1124,PORKY FLAT,40701,Fleurieu - Kangaroo Island,1,Good,Good,0
SA1125,PORT ADELAIDE,40402,Port Adelaide - West,1,Good,Good,0
SA1126,PORT ARTHUR,40504,Yorke Peninsula,1,Good,Good,0
SA1127,PORT AUGUSTA,40602,Outback - North and East,1,Good,Good,0
SA1128,PORT AUGUSTA WEST,40602,Outback - North and East,1,Good,Good,0
SA1129,PORT BONYTHON,40601,Eyre Peninsula and South West,1,Good,Good,0
SA113,BLACKWOOD,40303,Mitcham,1,Good,Good,0
SA1130,PORT BROUGHTON,40502,Lower North,1,Good,Good,0
SA1131,PORT DAVIS,40503,Mid North,1,Good,Good,0
SA1132,PORT ELLIOT,40701,Fleurieu - Kangaroo Island,1,Good,Good,0
SA1134,PORT GAWLER,40202,Playford,1.00E-07,Good,Good,1
SA1134,PORT GAWLER,40501,Barossa,0.9999999,Good,Good,0
SA1135,PORT GERMEIN,40503,Mid North,1,Good,Good,0
SA1136,PORT GIBBON,40601,Eyre Peninsula and South West,1,Good,Good,0
SA1137,PORT HUGHES,40504,Yorke Peninsula,1,Good,Good,0
SA1138,PORT JULIA,40504,Yorke Peninsula,1,Good,Good,0
SA1139,PORT KENNY,40601,Eyre Peninsula and South West,1,Good,Good,0
SA114,BLAIR ATHOL,40203,Port Adelaide - East,1,Good,Good,0
SA1140,PORT LINCOLN,40601,Eyre Peninsula and South West,1,Good,Good,0
SA1141,PORT MACDONNELL,40702,Limestone Coast,1,Good,Good,0
SA1143,PORT MOOROWIE,40504,Yorke Peninsula,1,Good,Good,0
SA1144,PORT NEILL,40601,Eyre Peninsula and South West,1,Good,Good,0
SA1145,PORT NOARLUNGA,40304,Onkaparinga,1,Good,Good,0
SA1146,PORT NOARLUNGA SOUTH,40304,Onkaparinga,1,Good,Good,0
SA1147,PORT PATERSON,40602,Outback - North and East,1,Good,Good,0
SA1148,PORT PIRIE,40503,Mid North,1,Good,Good,0
SA1149,PORT PIRIE SOUTH,40503,Mid North,1,Good,Good,0
SA115,BLAKEVIEW,40202,Playford,1,Good,Good,0
SA1150,PORT PIRIE WEST,40503,Mid North,1,Good,Good,0
SA1151,PORT RICKABY,40504,Yorke Peninsula,1,Good,Good,0
SA1152,PORT VICTORIA,40504,Yorke Peninsula,1,Good,Good,0
SA1153,PORT VINCENT,40504,Yorke Peninsula,1,Good,Good,0
SA1154,PORT WAKEFIELD,40502,Lower North,1,Good,Good,0
SA1155,PORT WILLUNGA,40304,Onkaparinga,1,Good,Good,0
SA1156,PORTER LAGOON,40502,Lower North,1,Good,Good,0
SA1157,PRICE,40504,Yorke Peninsula,1,Good,Good,0
SA1158,PROOF RANGE,40502,Lower North,1,Good,Good,0
SA1159,PROSPECT,40106,Prospect - Walkerville,0.9990747,Good,Good,0
SA1159,PROSPECT,40203,Port Adelaide - East,0.0009253,Good,Good,1
SA116,BLAKISTON,40102,Adelaide Hills,1,Good,Good,0
SA1160,PROSPECT HILL,40102,Adelaide Hills,0.810311,Good,Good,0
SA1160,PROSPECT HILL,40701,Fleurieu - Kangaroo Island,0.189689,Good,Good,0
SA1161,PUNTABIE,40601,Eyre Peninsula and South West,1,Good,Good,0
SA1162,PUNTHARI,40703,Murray and Mallee,1,Good,Good,0
SA1163,PUNYELROO,40703,Murray and Mallee,1,Good,Good,0
SA1164,PUREBA,40601,Eyre Peninsula and South West,1,Good,Good,0
SA1165,PURNONG,40703,Murray and Mallee,1,Good,Good,0
SA1166,PYAP,40703,Murray and Mallee,1,Good,Good,0
SA1167,PYAP WEST,40703,Murray and Mallee,1,Good,Good,0
SA1168,PYGERY,40601,Eyre Peninsula and South West,1,Good,Good,0
SA1169,QUALCO,40703,Murray and Mallee,1,Good,Good,0
SA117,BLANCHE HARBOR,40602,Outback - North and East,1,Good,Good,0
SA1170,QUEENSTOWN,40402,Port Adelaide - West,1,Good,Good,0
SA1171,QUORN,40602,Outback - North and East,1,Good,Good,0
SA1172,RACECOURSE BAY,40702,Limestone Coast,1,Good,Good,0
SA1173,RAMCO,40703,Murray and Mallee,1,Good,Good,0
SA1174,RAMCO HEIGHTS,40703,Murray and Mallee,1,Good,Good,0
SA1175,RAMSAY,40504,Yorke Peninsula,1,Good,Good,0
SA1176,RAPID BAY,40701,Fleurieu - Kangaroo Island,1,Good,Good,0
SA1177,RED CREEK,40701,Fleurieu - Kangaroo Island,1,Good,Good,0
SA1178,REDBANKS,40501,Barossa,1,Good,Good,0
SA1179,REDHILL,40503,Mid North,1,Good,Good,0
SA118,BLANCHETOWN,40703,Murray and Mallee,1,Good,Good,0
SA1180,REDWOOD PARK,40205,Tea Tree Gully,1,Good,Good,0
SA1181,REEDY CREEK,40702,Limestone Coast,1,Good,Good,0
SA1182,REEVES PLAINS,40201,Gawler - Two Wells,0.0453677,Good,Good,0
SA1182,REEVES PLAINS,40501,Barossa,0.9546323,Good,Good,0
SA1183,REGENCY PARK,40402,Port Adelaide - West,1,Good,Good,0
SA1184,REID,40201,Gawler - Two Wells,1,Good,Good,0
SA1185,RENDELSHAM,40702,Limestone Coast,1,Good,Good,0
SA1186,RENMARK,40703,Murray and Mallee,1,Good,Good,0
SA1187,RENMARK NORTH,40602,Outback - North and East,0.0291332,Good,Good,0
SA1187,RENMARK NORTH,40703,Murray and Mallee,0.9708668,Good,Good,0
SA1188,RENMARK SOUTH,40703,Murray and Mallee,1,Good,Good,0
SA1189,RENMARK WEST,40703,Murray and Mallee,1,Good,Good,0
SA119,BLETCHLEY,40701,Fleurieu - Kangaroo Island,1,Good,Good,0
SA1190,RENOWN PARK,40401,Charles Sturt,1,Good,Good,0
SA1191,REYNELLA,40304,Onkaparinga,1,Good,Good,0
SA1192,REYNELLA EAST,40304,Onkaparinga,1,Good,Good,0
SA1193,RHYNIE,40502,Lower North,1,Good,Good,0
SA1194,RICHMOND,40403,West Torrens,1,Good,Good,0
SA1195,RIDGEHAVEN,40205,Tea Tree Gully,1,Good,Good,0
SA1196,RIDLEYTON,40401,Charles Sturt,1,Good,Good,0
SA1197,RISDON PARK,40503,Mid North,1,Good,Good,0
SA1198,RISDON PARK SOUTH,40503,Mid North,1,Good,Good,0
SA1199,RIVERGLADES,40703,Murray and Mallee,1,Good,Good,0
SA12,ALLENBY GARDENS,40401,Charles Sturt,1,Good,Good,0
SA120,BLEWITT SPRINGS,40304,Onkaparinga,1,Good,Good,0
SA1200,RIVERGLEN,40703,Murray and Mallee,1,Good,Good,0
SA1201,RIVERTON,40502,Lower North,1,Good,Good,0
SA1202,ROBE,40702,Limestone Coast,1,Good,Good,0
SA1203,ROBERTSTOWN,40502,Lower North,1,Good,Good,0
SA1204,ROCHESTER,40502,Lower North,1,Good,Good,0
SA1205,ROCKLEIGH,40703,Murray and Mallee,1,Good,Good,0
SA1206,ROCKY CAMP,40702,Limestone Coast,1,Good,Good,0
SA1207,ROCKY GULLY,40703,Murray and Mallee,1,Good,Good,0
SA1208,ROCKY PLAIN,40502,Lower North,1,Good,Good,0
SA1209,ROCKY POINT,40703,Murray and Mallee,1,Good,Good,0
SA121,BLINMAN,40602,Outback - North and East,1,Good,Good,0
SA1210,ROGUES POINT,40504,Yorke Peninsula,1,Good,Good,0
SA1211,ROSE PARK,40103,Burnside,1,Good,Good,0
SA1212,ROSEDALE,40501,Barossa,1,Good,Good,0
SA1213,ROSETOWN,40702,Limestone Coast,1,Good,Good,0
SA1214,ROSEWATER,40401,Charles Sturt,0.0012703,Good,Good,1
SA1214,ROSEWATER,40402,Port Adelaide - West,0.9987297,Good,Good,0
SA1215,ROSEWORTHY,40201,Gawler - Two Wells,1,Good,Good,0
SA1216,ROSSLYN PARK,40103,Burnside,1,Good,Good,0
SA1217,ROSTREVOR,40104,Campbelltown (SA),1,Good,Good,0
SA1218,ROWLAND FLAT,40501,Barossa,1,Good,Good,0
SA1219,ROXBY DOWNS,40602,Outback - North and East,1,Good,Good,0
SA122,BLUFF BEACH,40504,Yorke Peninsula,1,Good,Good,0
SA1220,ROYAL PARK,40401,Charles Sturt,1,Good,Good,0
SA1221,ROYSTON PARK,40105,Norwood - Payneham - St Peters,1,Good,Good,0
SA1222,RUDALL,40601,Eyre Peninsula and South West,1,Good,Good,0
SA1223,SADDLEWORTH,40502,Lower North,1,Good,Good,0
SA1225,SAINTS,40502,Lower North,1,Good,Good,0
SA1226,SALEM,40701,Fleurieu - Kangaroo Island,1,Good,Good,0
SA1227,SALISBURY,40204,Salisbury,1,Good,Good,0
SA1228,SALISBURY DOWNS,40204,Salisbury,1,Good,Good,0
SA1229,SALISBURY EAST,40204,Salisbury,1,Good,Good,0
SA123,BLYTH,40502,Lower North,1,Good,Good,0
SA1230,SALISBURY HEIGHTS,40204,Salisbury,1,Good,Good,0
SA1231,SALISBURY NORTH,40204,Salisbury,1,Good,Good,0
SA1232,SALISBURY PARK,40204,Salisbury,1,Good,Good,0
SA1233,SALISBURY PLAIN,40204,Salisbury,1,Good,Good,0
SA1234,SALISBURY SOUTH,40204,Salisbury,1,Good,Good,0
SA1235,SALT CREEK,40703,Murray and Mallee,1,Good,Good,0
SA1236,SALTER SPRINGS,40502,Lower North,1,Good,Good,0
SA1237,SALTIA,40602,Outback - North and East,1,Good,Good,0
SA1238,SAMPSON FLAT,40102,Adelaide Hills,0.0159644,Good,Good,0
SA1238,SAMPSON FLAT,40202,Playford,0.9840356,Good,Good,0
SA1239,SANDALWOOD,40703,Murray and Mallee,1,Good,Good,0
SA124,BOATSWAIN POINT,40702,Limestone Coast,1,Good,Good,0
SA1240,SANDERGROVE,40701,Fleurieu - Kangaroo Island,1,Good,Good,0
SA1241,SANDERSTON,40703,Murray and Mallee,1,Good,Good,0
SA1242,SANDILANDS,40504,Yorke Peninsula,1,Good,Good,0
SA1243,SANDLETON,40703,Murray and Mallee,1,Good,Good,0
SA1244,SANDY CREEK,40501,Barossa,1,Good,Good,0
SA1245,SANDY GROVE,40702,Limestone Coast,1,Good,Good,0
SA1246,SAPPHIRETOWN,40701,Fleurieu - Kangaroo Island,1,Good,Good,0
SA1247,SCEALE BAY,40601,Eyre Peninsula and South West,1,Good,Good,0
SA1248,SCHELL WELL,40703,Murray and Mallee,1,Good,Good,0
SA1249,SCOTT CREEK,40102,Adelaide Hills,1,Good,Good,0
SA125,BOCKELBERG,40601,Eyre Peninsula and South West,0.9999975,Good,Good,0
SA125,BOCKELBERG,40602,Outback - North and East,2.50E-06,Good,Good,1
SA1250,SEACLIFF,40301,Holdfast Bay,1,Good,Good,0
SA1251,SEACLIFF PARK,40302,Marion,1,Good,Good,0
SA1252,SEACOMBE GARDENS,40302,Marion,1,Good,Good,0
SA1253,SEACOMBE HEIGHTS,40302,Marion,1,Good,Good,0
SA1254,SEAFORD,40304,Onkaparinga,1,Good,Good,0
SA1255,SEAFORD HEIGHTS,40304,Onkaparinga,1,Good,Good,0
SA1256,SEAFORD MEADOWS,40304,Onkaparinga,1,Good,Good,0
SA1257,SEAFORD RISE,40304,Onkaparinga,1,Good,Good,0
SA1258,SEAL BAY,40701,Fleurieu - Kangaroo Island,1,Good,Good,0
SA1259,SEATON,40401,Charles Sturt,1,Good,Good,0
SA126,BOCONNOC PARK,40502,Lower North,1,Good,Good,0
SA1260,SEAVIEW DOWNS,40302,Marion,1,Good,Good,0
SA1261,SEBASTOPOL,40702,Limestone Coast,1,Good,Good,0
SA1262,SECOND VALLEY,40701,Fleurieu - Kangaroo Island,1,Good,Good,0
SA1263,SEDAN,40703,Murray and Mallee,1,Good,Good,0
SA1264,SEDDON,40701,Fleurieu - Kangaroo Island,1,Good,Good,0
SA1265,SEFTON PARK,40106,Prospect - Walkerville,0.3862545,Good,Good,0
SA1265,SEFTON PARK,40203,Port Adelaide - East,0.6137455,Good,Good,0
SA1266,SELLICKS BEACH,40304,Onkaparinga,1,Good,Good,0
SA1267,SELLICKS HILL,40304,Onkaparinga,0.9335116,Good,Good,0
SA1267,SELLICKS HILL,40701,Fleurieu - Kangaroo Island,0.0664884,Good,Good,0
SA1268,SEMAPHORE,40402,Port Adelaide - West,1,Good,Good,0
SA1269,SEMAPHORE PARK,40401,Charles Sturt,1,Good,Good,0
SA127,BOLIVAR,40202,Playford,0.0773271,Good,Good,0
SA127,BOLIVAR,40204,Salisbury,0.9226729,Good,Good,0
SA1270,SEMAPHORE SOUTH,40402,Port Adelaide - West,1,Good,Good,0
SA1271,SENIOR,40702,Limestone Coast,1,Good,Good,0
SA1272,SEPPELTSFIELD,40501,Barossa,1,Good,Good,0
SA1273,SEVENHILL,40502,Lower North,1,Good,Good,0
SA1274,SHAUGH,40702,Limestone Coast,1,Good,Good,0
SA1276,SHEAOAK FLAT,40504,Yorke Peninsula,1,Good,Good,0
SA1277,SHEIDOW PARK,40302,Marion,1,Good,Good,0
SA1278,SHERINGA,40601,Eyre Peninsula and South West,1,Good,Good,0
SA1279,SHERLOCK,40703,Murray and Mallee,1,Good,Good,0
SA128,BOLTO,40703,Murray and Mallee,1,Good,Good,0
SA1280,SHERWOOD,40702,Limestone Coast,1,Good,Good,0
SA1281,SHORT,40702,Limestone Coast,1,Good,Good,0
SA1282,SILVERTON,40701,Fleurieu - Kangaroo Island,1,Good,Good,0
SA1283,SKYE,40103,Burnside,1,Good,Good,0
SA1284,SLEAFORD,40601,Eyre Peninsula and South West,1,Good,Good,0
SA1285,SMITHFIELD,40202,Playford,1,Good,Good,0
SA1286,SMITHFIELD PLAINS,40202,Playford,1,Good,Good,0
SA1287,SMOKY BAY,40601,Eyre Peninsula and South West,1,Good,Good,0
SA1288,SNOWTOWN,40502,Lower North,1,Good,Good,0
SA1289,SOLOMON,40601,Eyre Peninsula and South West,1,Good,Good,0
SA129,BOOBOROWIE,40502,Lower North,1,Good,Good,0
SA1290,SOLOMONTOWN,40503,Mid North,1,Good,Good,0
SA1291,SOMERTON PARK,40301,Holdfast Bay,1,Good,Good,0
SA1292,SOUTH BRIGHTON,40301,Holdfast Bay,1,Good,Good,0
SA1293,SOUTH HUMMOCKS,40502,Lower North,1,Good,Good,0
SA1294,SOUTH KILKERRAN,40504,Yorke Peninsula,1,Good,Good,0
SA1295,SOUTH PLYMPTON,40302,Marion,1,Good,Good,0
SA1296,SOUTHEND,40702,Limestone Coast,1,Good,Good,0
SA1297,SPALDING,40503,Mid North,1,Good,Good,0
SA1298,SPECTACLE LAKE,40703,Murray and Mallee,1,Good,Good,0
SA1299,SPENCE,40702,Limestone Coast,1,Good,Good,0
SA13,ALLENDALE EAST,40702,Limestone Coast,1,Good,Good,0
SA130,BOOKABIE,40601,Eyre Peninsula and South West,1,Good,Good,0
SA1300,SPRING FARM,40502,Lower North,1,Good,Good,0
SA1301,SPRING GULLY,40502,Lower North,1,Good,Good,0
SA1302,SPRINGFIELD,40303,Mitcham,1,Good,Good,0
SA1303,SPRINGTON,40501,Barossa,0.9613817,Good,Good,0
SA1303,SPRINGTON,40703,Murray and Mallee,0.0386183,Good,Good,0
SA1304,SQUARE MILE,40702,Limestone Coast,1,Good,Good,0
SA1305,ST AGNES,40205,Tea Tree Gully,1,Good,Good,0
SA1306,ST GEORGES,40103,Burnside,1,Good,Good,0
SA1307,ST KILDA,40202,Playford,0.9988741,Good,Good,0
SA1307,ST KILDA,40204,Salisbury,0.0011259,Good,Good,1
SA1308,ST MARYS,40303,Mitcham,1,Good,Good,0
SA1309,ST MORRIS,40105,Norwood - Payneham - St Peters,1,Good,Good,0
SA131,BOOKPURNONG,40703,Murray and Mallee,1,Good,Good,0
SA1310,ST PETERS,40105,Norwood - Payneham - St Peters,1,Good,Good,0
SA1311,ST JOHNS,40501,Barossa,1,Good,Good,0
SA1312,ST KITTS,40501,Barossa,1,Good,Good,0
SA1313,STANLEY,40502,Lower North,1,Good,Good,0
SA1314,STANLEY FLAT,40502,Lower North,1,Good,Good,0
SA1315,STANSBURY,40504,Yorke Peninsula,1,Good,Good,0
SA1316,STEELTON,40502,Lower North,1,Good,Good,0
SA1317,STEINFELD,40502,Lower North,0.1252342,Good,Good,0
SA1317,STEINFELD,40703,Murray and Mallee,0.8747658,Good,Good,0
SA1318,STEPHENSTON,40602,Outback - North and East,1,Good,Good,0
SA1319,STEPNEY,40105,Norwood - Payneham - St Peters,1,Good,Good,0
SA132,BOOL LAGOON,40702,Limestone Coast,1,Good,Good,0
SA1320,STEWART RANGE,40702,Limestone Coast,1,Good,Good,0
SA1321,STIRLING,40102,Adelaide Hills,1,Good,Good,0
SA1322,STIRLING NORTH,40602,Outback - North and East,1,Good,Good,0
SA1323,STOCKPORT,40502,Lower North,1,Good,Good,0
SA1324,STOCKWELL,40501,Barossa,1,Good,Good,0
SA1325,STOCKYARD CREEK,40502,Lower North,1,Good,Good,0
SA1326,STOCKYARD PLAIN,40703,Murray and Mallee,1,Good,Good,0
SA1327,STOKES BAY,40701,Fleurieu - Kangaroo Island,1,Good,Good,0
SA1328,STONE HUT,40503,Mid North,1,Good,Good,0
SA1329,STONE WELL,40501,Barossa,1,Good,Good,0
SA133,BOOLEROO CENTRE,40503,Mid North,1,Good,Good,0
SA1330,STONYFELL,40103,Burnside,1,Good,Good,0
SA1331,STOW,40502,Lower North,1,Good,Good,0
SA1332,STRATHALBYN,40701,Fleurieu - Kangaroo Island,1,Good,Good,0
SA1333,STREAKY BAY,40601,Eyre Peninsula and South West,1,Good,Good,0
SA1334,STRUAN,40702,Limestone Coast,1,Good,Good,0
SA1335,STUART,40703,Murray and Mallee,1,Good,Good,0
SA1336,STUN'SAIL BOOM,40701,Fleurieu - Kangaroo Island,1,Good,Good,0
SA1337,STURT,40302,Marion,1,Good,Good,0
SA1338,SUMMERTOWN,40102,Adelaide Hills,1,Good,Good,0
SA1339,SUNLANDS,40703,Murray and Mallee,1,Good,Good,0
SA134,BOOLGUN,40703,Murray and Mallee,1,Good,Good,0
SA1340,SUNNYBRAE,40503,Mid North,1,Good,Good,0
SA1341,SUNNYDALE,40703,Murray and Mallee,1,Good,Good,0
SA1342,SUNNYSIDE,40703,Murray and Mallee,1,Good,Good,0
SA1343,SUNNYVALE,40504,Yorke Peninsula,1,Good,Good,0
SA1344,SURREY DOWNS,40205,Tea Tree Gully,1,Good,Good,0
SA1345,SUTHERLANDS,40502,Lower North,1,Good,Good,0
SA1346,SUTTONTOWN,40702,Limestone Coast,1,Good,Good,0
SA1347,SWAN REACH,40703,Murray and Mallee,1,Good,Good,0
SA1348,SWANPORT,40703,Murray and Mallee,1,Good,Good,0
SA1349,SWEDE FLAT,40702,Limestone Coast,1,Good,Good,0
SA135,BOONERDO,40601,Eyre Peninsula and South West,1,Good,Good,0
SA1350,TAILEM BEND,40703,Murray and Mallee,1,Good,Good,0
SA1351,TALDRA,40703,Murray and Mallee,1,Good,Good,0
SA1352,TALIA,40601,Eyre Peninsula and South West,1,Good,Good,0
SA1353,TANTANOOLA,40702,Limestone Coast,1,Good,Good,0
SA1354,TANUNDA,40501,Barossa,1,Good,Good,0
SA1355,TAPEROO,40402,Port Adelaide - West,1,Good,Good,0
SA1356,TAPLAN,40703,Murray and Mallee,1,Good,Good,0
SA1357,TARATAP,40702,Limestone Coast,1,Good,Good,0
SA1358,TARCOOLA,40602,Outback - North and East,1,Good,Good,0
SA1359,TARCOWIE,40503,Mid North,1,Good,Good,0
SA136,BOORS PLAIN,40504,Yorke Peninsula,1,Good,Good,0
SA1360,TARLEE,40502,Lower North,1,Good,Good,0
SA1361,TARNMA,40502,Lower North,1,Good,Good,0
SA1362,TARPEENA,40702,Limestone Coast,1,Good,Good,0
SA1363,TATACHILLA,40304,Onkaparinga,1,Good,Good,0
SA1364,TAUNTON,40501,Barossa,1,Good,Good,0
SA1365,TAYLORVILLE,40703,Murray and Mallee,1,Good,Good,0
SA1366,TEA TREE GULLY,40205,Tea Tree Gully,1,Good,Good,0
SA1367,TEAL FLAT,40703,Murray and Mallee,1,Good,Good,0
SA1368,TELOWIE,40503,Mid North,1,Good,Good,0
SA1369,TEMPLERS,40201,Gawler - Two Wells,0.0434884,Good,Good,0
SA1369,TEMPLERS,40501,Barossa,0.9565116,Good,Good,0
SA137,BORDERTOWN,40702,Limestone Coast,1,Good,Good,0
SA1370,TENNYSON,40401,Charles Sturt,1,Good,Good,0
SA1371,TEPKO,40703,Murray and Mallee,1,Good,Good,0
SA1372,TERINGIE,40102,Adelaide Hills,1,Good,Good,0
SA1373,TEROWIE,40502,Lower North,1,Good,Good,0
SA1374,THE GAP,40702,Limestone Coast,1,Good,Good,0
SA1375,THE PINES,40504,Yorke Peninsula,1,Good,Good,0
SA1376,THE RANGE,40304,Onkaparinga,0.6411087,Good,Good,0
SA1376,THE RANGE,40701,Fleurieu - Kangaroo Island,0.3588913,Good,Good,0
SA1377,THEBARTON,40403,West Torrens,1,Good,Good,0
SA1378,THEVENARD,40601,Eyre Peninsula and South West,1,Good,Good,0
SA1379,THOMAS PLAIN,40502,Lower North,1,Good,Good,0
SA138,BORDERTOWN SOUTH,40702,Limestone Coast,1,Good,Good,0
SA1380,THOMPSON BEACH,40501,Barossa,1,Good,Good,0
SA1381,THORNGATE,40106,Prospect - Walkerville,1,Good,Good,0
SA1382,THORNLEA,40702,Limestone Coast,1,Good,Good,0
SA1383,THRINGTON,40504,Yorke Peninsula,1,Good,Good,0
SA1384,TICKERA,40502,Lower North,1,Good,Good,0
SA1385,TIDDY WIDDY BEACH,40504,Yorke Peninsula,1,Good,Good,0
SA1386,TILLEY SWAMP,40702,Limestone Coast,1,Good,Good,0
SA1387,TINTINARA,40703,Murray and Mallee,1,Good,Good,0
SA1388,TOLDEROL,40701,Fleurieu - Kangaroo Island,0.9997622,Good,Good,0
SA1388,TOLDEROL,40703,Murray and Mallee,0.0002378,Good,Good,1
SA1389,TOOLIGIE,40601,Eyre Peninsula and South West,1,Good,Good,0
SA139,BORRIKA,40703,Murray and Mallee,1,Good,Good,0
SA1390,TOOPERANG,40701,Fleurieu - Kangaroo Island,1,Good,Good,0
SA1391,TOORA,40703,Murray and Mallee,1,Good,Good,0
SA1392,TOORAK GARDENS,40103,Burnside,1,Good,Good,0
SA1393,TOOTENILLA,40601,Eyre Peninsula and South West,1,Good,Good,0
SA1394,TORRENS PARK,40303,Mitcham,1,Good,Good,0
SA1395,TORRENS VALE,40701,Fleurieu - Kangaroo Island,1,Good,Good,0
SA1396,TORRENSVILLE,40403,West Torrens,1,Good,Good,0
SA1397,TOTHILL BELT,40502,Lower North,1,Good,Good,0
SA1398,TOTHILL CREEK,40502,Lower North,1,Good,Good,0
SA1399,TOTNESS,40102,Adelaide Hills,1,Good,Good,0
SA14,ALLENDALE NORTH,40501,Barossa,1,Good,Good,0
SA140,BOSTON,40601,Eyre Peninsula and South West,1,Good,Good,0
SA1400,TOWITTA,40703,Murray and Mallee,1,Good,Good,0
SA1401,TRANMERE,40104,Campbelltown (SA),1,Good,Good,0
SA1403,TRINITY GARDENS,40105,Norwood - Payneham - St Peters,1,Good,Good,0
SA1404,TROTT PARK,40302,Marion,1,Good,Good,0
SA1405,TRURO,40501,Barossa,0.0556237,Good,Good,0
SA1405,TRURO,40703,Murray and Mallee,0.9443763,Good,Good,0
SA1406,TULKA,40601,Eyre Peninsula and South West,1,Good,Good,0
SA1407,TUMBY BAY,40601,Eyre Peninsula and South West,1,Good,Good,0
